datetime,open,high,low,close,volume
2026-04-20 20:30:00,1.3645800000000001,1.36463,1.36407,1.36408,1407
2026-04-20 21:00:00,1.36408,1.36413,1.36342,1.36361,1588
2026-04-20 21:30:00,1.36361,1.3644,1.36352,1.3643,1414
2026-04-20 22:00:00,1.3643,1.36432,1.36389,1.36413,733
2026-04-20 22:30:00,1.36412,1.36467,1.36392,1.36464,1968
2026-04-20 23:00:00,1.36464,1.36484,1.36436,1.36476,657
2026-04-20 23:30:00,1.36478,1.36502,1.3642400000000001,1.36432,1394
2026-04-21 00:00:00,1.36357,1.36423,1.36357,1.36411,189
2026-04-21 00:30:00,1.36411,1.36478,1.36411,1.3645100000000001,1339
2026-04-21 01:00:00,1.3645100000000001,1.3645800000000001,1.36415,1.36445,217
2026-04-21 01:30:00,1.36445,1.36464,1.36375,1.36376,511
2026-04-21 02:00:00,1.36376,1.36419,1.36376,1.36419,434
2026-04-21 02:30:00,1.36419,1.36447,1.36418,1.36438,846
2026-04-21 03:00:00,1.36439,1.3645,1.3639999999999999,1.36448,1428
2026-04-21 03:30:00,1.36448,1.36453,1.36406,1.36422,1543
2026-04-21 04:00:00,1.36422,1.36448,1.36418,1.36419,956
2026-04-21 04:30:00,1.36419,1.3643,1.36404,1.36422,857
2026-04-21 05:00:00,1.36422,1.3645100000000001,1.36422,1.36433,750
2026-04-21 05:30:00,1.3643399999999999,1.3647,1.3642699999999999,1.36455,708
2026-04-21 06:00:00,1.36455,1.3648,1.36446,1.36467,745
2026-04-21 06:30:00,1.36466,1.36504,1.36459,1.36474,537
2026-04-21 07:00:00,1.36475,1.36481,1.36464,1.36465,608
2026-04-21 07:30:00,1.36464,1.36476,1.3646,1.36472,521
2026-04-21 08:00:00,1.36472,1.36474,1.3642699999999999,1.36437,1041
2026-04-21 08:30:00,1.36437,1.36483,1.36428,1.36482,355
2026-04-21 09:00:00,1.36483,1.3651,1.36456,1.3647,880
2026-04-21 09:30:00,1.36469,1.36482,1.36447,1.36468,1096
2026-04-21 10:00:00,1.36468,1.36489,1.3643100000000001,1.36478,1180
2026-04-21 10:30:00,1.36478,1.36547,1.36468,1.36547,1302
2026-04-21 11:00:00,1.36547,1.36628,1.36531,1.36586,1764
2026-04-21 11:30:00,1.36585,1.3659,1.36539,1.36568,1384
2026-04-21 12:00:00,1.36568,1.36615,1.3655,1.36599,1065
2026-04-21 12:30:00,1.36599,1.36602,1.36563,1.36598,1166
2026-04-21 13:00:00,1.36598,1.3660700000000001,1.36529,1.36557,842
2026-04-21 13:30:00,1.36558,1.36597,1.36547,1.36591,463
2026-04-21 14:00:00,1.36591,1.36601,1.3654600000000001,1.3655,1368
2026-04-21 14:30:00,1.3654899999999999,1.3657,1.3653,1.36544,789
2026-04-21 15:00:00,1.36544,1.36565,1.3654,1.36542,1104
2026-04-21 15:30:00,1.36543,1.36587,1.36503,1.36504,2575
2026-04-21 16:00:00,1.36504,1.36525,1.36426,1.36429,1765
2026-04-21 16:30:00,1.3643,1.36447,1.36365,1.36383,3840
2026-04-21 17:00:00,1.36382,1.36404,1.36342,1.36345,2242
2026-04-21 17:30:00,1.36346,1.36497,1.3630499999999999,1.3648799999999999,4421
2026-04-21 18:00:00,1.36489,1.365,1.36383,1.3648799999999999,3301
2026-04-21 18:30:00,1.3648799999999999,1.36526,1.36422,1.36428,3278
2026-04-21 19:00:00,1.36429,1.36506,1.3639299999999999,1.36506,2964
2026-04-21 19:30:00,1.36506,1.36581,1.36481,1.3658000000000001,1164
2026-04-21 20:00:00,1.36581,1.36762,1.36579,1.36673,4110
2026-04-21 20:30:00,1.36673,1.3667799999999999,1.36487,1.36595,5738
2026-04-21 21:00:00,1.36595,1.36682,1.36567,1.36664,3856
2026-04-21 21:30:00,1.36663,1.36664,1.36581,1.3658299999999999,3690
2026-04-21 22:00:00,1.3658299999999999,1.3660700000000001,1.36539,1.36559,4218
2026-04-21 22:30:00,1.36559,1.36751,1.36557,1.36712,6646
2026-04-21 23:00:00,1.36713,1.36723,1.36503,1.36551,6511
2026-04-21 23:30:00,1.36551,1.36625,1.3655,1.36609,1857
2026-04-22 00:00:00,1.36645,1.36655,1.36584,1.36591,109
2026-04-22 00:30:00,1.36591,1.36619,1.36584,1.36599,409
2026-04-22 01:00:00,1.36599,1.36632,1.36588,1.36628,484
2026-04-22 01:30:00,1.36627,1.3663,1.36606,1.36616,605
2026-04-22 02:00:00,1.36618,1.36625,1.36587,1.36591,588
2026-04-22 02:30:00,1.3659,1.36599,1.36562,1.36573,1090
2026-04-22 03:00:00,1.36574,1.3657599999999999,1.36536,1.36558,1474
2026-04-22 03:30:00,1.36559,1.36572,1.36533,1.36557,1551
2026-04-22 04:00:00,1.3655599999999999,1.36628,1.36551,1.36622,1579
2026-04-22 04:30:00,1.36621,1.36622,1.36584,1.36589,1345
2026-04-22 05:00:00,1.36588,1.36593,1.3655599999999999,1.3656,1022
2026-04-22 05:30:00,1.36559,1.36597,1.36558,1.36589,771
2026-04-22 06:00:00,1.36589,1.36606,1.36566,1.36569,759
2026-04-22 06:30:00,1.36568,1.366,1.36564,1.36595,956
2026-04-22 07:00:00,1.36595,1.36601,1.36574,1.36579,705
2026-04-22 07:30:00,1.36579,1.36588,1.36552,1.36557,565
2026-04-22 08:00:00,1.36558,1.36564,1.3645100000000001,1.36468,2121
2026-04-22 08:30:00,1.36468,1.36503,1.3646,1.36496,1076
2026-04-22 09:00:00,1.36497,1.36601,1.36497,1.36554,637
2026-04-22 09:30:00,1.36554,1.36554,1.36513,1.36545,1030
2026-04-22 10:00:00,1.36545,1.36584,1.36518,1.36543,891
2026-04-22 10:30:00,1.36544,1.36562,1.36509,1.36516,1016
2026-04-22 11:00:00,1.3651499999999999,1.36516,1.3642400000000001,1.36459,973
2026-04-22 11:30:00,1.36459,1.36483,1.36444,1.3646099999999999,892
2026-04-22 12:00:00,1.3646099999999999,1.36509,1.36438,1.36499,614
2026-04-22 12:30:00,1.36499,1.36538,1.36496,1.36527,481
2026-04-22 13:00:00,1.36527,1.36555,1.36505,1.36532,625
2026-04-22 13:30:00,1.36532,1.36545,1.36518,1.36528,487
2026-04-22 14:00:00,1.36528,1.36572,1.36527,1.36569,528
2026-04-22 14:30:00,1.36569,1.36646,1.36548,1.3663,797
2026-04-22 15:00:00,1.3663,1.3667500000000001,1.36608,1.36666,1111
2026-04-22 15:30:00,1.36666,1.36717,1.36626,1.3667099999999999,1977
2026-04-22 16:00:00,1.3667099999999999,1.36687,1.36562,1.36676,3663
2026-04-22 16:30:00,1.36676,1.36676,1.3648500000000001,1.36498,3965
2026-04-22 17:00:00,1.36498,1.36547,1.36456,1.36478,2446
2026-04-22 17:30:00,1.36479,1.36666,1.36477,1.36652,3080
2026-04-22 18:00:00,1.36652,1.3667500000000001,1.36594,1.36602,3056
2026-04-22 18:30:00,1.36602,1.36649,1.36569,1.36603,2215
2026-04-22 19:00:00,1.36601,1.36629,1.36578,1.36593,1563
2026-04-22 19:30:00,1.36593,1.36606,1.3655599999999999,1.36569,2302
2026-04-22 20:00:00,1.36569,1.36592,1.36537,1.36566,2106
2026-04-22 20:30:00,1.36566,1.3662,1.36544,1.3662,1459
2026-04-22 21:00:00,1.3662,1.36672,1.3661699999999999,1.36648,1223
2026-04-22 21:30:00,1.36649,1.36661,1.36622,1.36649,1106
2026-04-22 22:00:00,1.36648,1.3666800000000001,1.36608,1.36648,1978
2026-04-22 22:30:00,1.36648,1.3672900000000001,1.36646,1.36715,1105
2026-04-22 23:00:00,1.36715,1.3673899999999999,1.36689,1.3669,940
2026-04-22 23:30:00,1.36689,1.36738,1.36685,1.36685,1656
2026-04-23 00:00:00,1.36621,1.36674,1.36621,1.36667,111
2026-04-23 00:30:00,1.36664,1.3670499999999999,1.36622,1.3664,543
2026-04-23 01:00:00,1.3664,1.36703,1.3664,1.36696,124
2026-04-23 01:30:00,1.36696,1.36703,1.36682,1.36688,192
2026-04-23 02:00:00,1.36687,1.36708,1.36679,1.36683,303
2026-04-23 02:30:00,1.36683,1.3669799999999999,1.36679,1.36694,467
2026-04-23 03:00:00,1.36694,1.36785,1.3665,1.36653,7022
2026-04-23 03:30:00,1.36653,1.36662,1.36633,1.36647,3764
2026-04-23 04:00:00,1.36647,1.3668,1.36642,1.3667,3152
2026-04-23 04:30:00,1.3667,1.36674,1.36647,1.36664,2520
2026-04-23 05:00:00,1.36664,1.3669,1.36655,1.36674,2296
2026-04-23 05:30:00,1.3667500000000001,1.36737,1.36662,1.3672,2013
2026-04-23 06:00:00,1.3672,1.3675,1.36696,1.36728,2242
2026-04-23 06:30:00,1.36727,1.3676,1.36714,1.36751,1339
2026-04-23 07:00:00,1.36751,1.3676,1.3670200000000001,1.36714,911
2026-04-23 07:30:00,1.36716,1.36723,1.367,1.3670499999999999,618
2026-04-23 08:00:00,1.3670499999999999,1.36733,1.3669799999999999,1.3672900000000001,472
2026-04-23 08:30:00,1.36728,1.36733,1.36674,1.36686,979
2026-04-23 09:00:00,1.36685,1.36715,1.36656,1.36708,1434
2026-04-23 09:30:00,1.36708,1.36714,1.36673,1.36696,1200
2026-04-23 10:00:00,1.36696,1.3670900000000001,1.36649,1.36694,1463
2026-04-23 10:30:00,1.36693,1.36735,1.3666,1.36665,1419
2026-04-23 11:00:00,1.36666,1.36676,1.36596,1.3660999999999999,1235
2026-04-23 11:30:00,1.36608,1.36631,1.36599,1.3663,879
2026-04-23 12:00:00,1.3663,1.36695,1.3661699999999999,1.36685,938
2026-04-23 12:30:00,1.36685,1.36706,1.36653,1.3666800000000001,902
2026-04-23 13:00:00,1.3666800000000001,1.36755,1.36666,1.36751,943
2026-04-23 13:30:00,1.36751,1.36794,1.36734,1.36776,1002
2026-04-23 14:00:00,1.36777,1.3679000000000001,1.36696,1.3669799999999999,1364
2026-04-23 14:30:00,1.3669799999999999,1.36744,1.3663,1.3666800000000001,1884
2026-04-23 15:00:00,1.36669,1.36796,1.36652,1.36784,1931
2026-04-23 15:30:00,1.36784,1.36838,1.36744,1.3679299999999999,2794
