datetime,open,high,low,close,volume
2026-09-08 07:00:00,153.326,153.46,153.228,153.356,1440
2026-09-08 07:15:00,153.355,153.51,153.337,153.484,1503
2026-09-08 07:30:00,153.483,153.578,153.428,153.51,1341
2026-09-08 07:45:00,153.51,153.575,153.434,153.464,1006
2026-09-08 08:00:00,153.463,153.489,153.306,153.322,1246
2026-09-08 08:15:00,153.322,153.534,153.272,153.534,1411
2026-09-08 08:30:00,153.536,153.584,153.421,153.433,1437
2026-09-08 08:45:00,153.433,153.543,153.315,153.316,1619
2026-09-08 09:00:00,153.316,153.513,153.257,153.504,2794
2026-09-08 09:15:00,153.504,153.786,153.491,153.727,2749
2026-09-08 09:30:00,153.727,153.914,153.706,153.726,2623
2026-09-08 09:45:00,153.725,153.816,153.669,153.776,2770
2026-09-08 10:00:00,153.773,153.956,153.717,153.932,3279
2026-09-08 10:15:00,153.934,153.955,153.786,153.821,2904
2026-09-08 10:30:00,153.82,153.963,153.779,153.859,3294
2026-09-08 10:45:00,153.859,153.922,153.753,153.796,2802
2026-09-08 11:00:00,153.796,154.068,153.729,153.94,3615
2026-09-08 11:15:00,153.941,154.039,153.794,153.885,3248
2026-09-08 11:30:00,153.885,154.169,153.875,154.147,2774
2026-09-08 11:45:00,154.151,154.29,154.054,154.165,2431
2026-09-08 12:00:00,154.165,154.18,154.011,154.116,2250
2026-09-08 12:15:00,154.116,154.133,153.977,153.998,1734
2026-09-08 12:30:00,153.998,154.108,153.813,153.953,2976
2026-09-08 12:45:00,153.956,153.974,153.85,153.908,1749
2026-09-08 13:00:00,153.908,154.043,153.906,154.038,1550
2026-09-08 13:15:00,154.038,154.107,153.953,154.103,1929
2026-09-08 13:30:00,154.103,154.22,154.102,154.197,1548
2026-09-08 13:45:00,154.197,154.246,154.105,154.238,1321
2026-09-08 14:00:00,154.238,154.415,154.217,154.337,1955
2026-09-08 14:15:00,154.334,154.353,154.215,154.216,1870
2026-09-08 14:30:00,154.216,154.284,154.14,154.251,1817
2026-09-08 14:45:00,154.25,154.382,154.233,154.261,1699
2026-09-08 15:00:00,154.26,154.311,154.201,154.218,2156
2026-09-08 15:15:00,154.219,154.249,153.93,153.962,2805
2026-09-08 15:30:00,153.961,154.073,153.896,153.964,2927
2026-09-08 15:45:00,153.965,153.99,153.787,153.793,3253
2026-09-08 16:00:00,153.792,153.856,153.713,153.855,3021
2026-09-08 16:15:00,153.855,153.922,153.771,153.776,2688
2026-09-08 16:30:00,153.776,153.889,153.697,153.887,3292
2026-09-08 16:45:00,153.887,153.915,153.8,153.806,2820
2026-09-08 17:00:00,153.806,154.123,153.783,154.118,3120
2026-09-08 17:15:00,154.118,154.126,154.009,154.043,2238
2026-09-08 17:30:00,154.042,154.044,153.905,154.015,2247
2026-09-08 17:45:00,154.016,154.05,153.915,153.999,2473
2026-09-08 18:00:00,153.999,154.2,153.997,154.191,2079
2026-09-08 18:15:00,154.191,154.258,154.129,154.198,1707
2026-09-08 18:30:00,154.199,154.201,154.108,154.196,1669
2026-09-08 18:45:00,154.196,154.237,154.156,154.235,1673
2026-09-08 19:00:00,154.235,154.334,154.213,154.308,1167
2026-09-08 19:15:00,154.308,154.376,154.26,154.281,1432
2026-09-08 19:30:00,154.281,154.322,154.237,154.304,1034
2026-09-08 19:45:00,154.303,154.339,154.254,154.265,1613
2026-09-08 20:00:00,154.259,154.278,154.211,154.25,1518
2026-09-08 20:15:00,154.25,154.277,154.224,154.238,1092
2026-09-08 20:30:00,154.237,154.32,154.233,154.273,930
2026-09-08 20:45:00,154.274,154.277,154.215,154.216,832
2026-09-08 21:00:00,154.216,154.342,154.206,154.332,1032
2026-09-08 21:15:00,154.332,154.387,154.221,154.237,1749
2026-09-08 21:30:00,154.236,154.262,154.051,154.075,1656
2026-09-08 21:45:00,154.075,154.309,153.443,153.584,2558
2026-09-08 22:00:00,153.592,153.897,153.592,153.855,1971
2026-09-08 22:15:00,153.855,153.944,153.837,153.941,1410
2026-09-08 22:30:00,153.941,153.966,153.812,153.884,1026
2026-09-08 22:45:00,153.883,154.001,153.883,153.979,919
2026-09-08 23:00:00,153.979,154.005,153.918,153.974,595
2026-09-08 23:15:00,153.974,154.006,153.942,153.99,403
