datetime,open,high,low,close,volume
2026-04-20 20:15:00,1.35385,1.35386,1.35317,1.3532,879
2026-04-20 20:30:00,1.3532,1.35364,1.35306,1.35341,1073
2026-04-20 20:45:00,1.3534,1.35354,1.35323,1.35345,684
2026-04-20 21:00:00,1.35346,1.35399,1.3531900000000001,1.35398,1067
2026-04-20 21:15:00,1.35397,1.35419,1.3535,1.35368,915
2026-04-20 21:30:00,1.35368,1.3538000000000001,1.35339,1.35357,1040
2026-04-20 21:45:00,1.35358,1.35367,1.35306,1.35316,981
2026-04-20 22:00:00,1.35317,1.35401,1.35314,1.35391,847
2026-04-20 22:15:00,1.35392,1.35401,1.35365,1.35377,698
2026-04-20 22:30:00,1.35377,1.3541,1.35366,1.35388,818
2026-04-20 22:45:00,1.35388,1.3538999999999999,1.35315,1.3531900000000001,761
2026-04-20 23:00:00,1.3531900000000001,1.35361,1.35294,1.35338,661
2026-04-20 23:15:00,1.35339,1.35343,1.3531900000000001,1.3533,508
2026-04-20 23:30:00,1.3532899999999999,1.35357,1.35316,1.35344,652
2026-04-20 23:45:00,1.35345,1.35377,1.35311,1.35324,669
2026-04-21 00:00:00,1.35217,1.35324,1.35205,1.353,79
2026-04-21 00:15:00,1.353,1.35321,1.35252,1.35254,102
2026-04-21 00:30:00,1.3525,1.35293,1.3525,1.35264,177
2026-04-21 00:45:00,1.35273,1.35328,1.35256,1.3529499999999999,163
2026-04-21 01:00:00,1.35291,1.35352,1.35291,1.35334,374
2026-04-21 01:15:00,1.35334,1.35341,1.3532899999999999,1.3534,217
2026-04-21 01:30:00,1.3534,1.35345,1.3532600000000001,1.35338,345
2026-04-21 01:45:00,1.35341,1.3538299999999999,1.35341,1.35382,443
2026-04-21 02:00:00,1.35382,1.35388,1.35333,1.35338,428
2026-04-21 02:15:00,1.35338,1.35339,1.3532199999999999,1.35327,231
2026-04-21 02:30:00,1.35327,1.35331,1.35305,1.35318,277
2026-04-21 02:45:00,1.35318,1.35323,1.35296,1.35302,407
2026-04-21 03:00:00,1.35306,1.35311,1.35256,1.3528,878
2026-04-21 03:15:00,1.35279,1.35288,1.35236,1.3524,655
2026-04-21 03:30:00,1.35241,1.3525800000000001,1.35211,1.35257,733
2026-04-21 03:45:00,1.35256,1.35288,1.35224,1.35237,1136
2026-04-21 04:00:00,1.35237,1.35247,1.35218,1.3523800000000001,943
2026-04-21 04:15:00,1.35239,1.35284,1.35236,1.35271,771
2026-04-21 04:30:00,1.35271,1.35286,1.35256,1.35272,803
2026-04-21 04:45:00,1.35273,1.35278,1.35233,1.35241,704
2026-04-21 05:00:00,1.3524,1.3526,1.35224,1.3526,536
2026-04-21 05:15:00,1.3526,1.3526,1.35217,1.35247,485
2026-04-21 05:30:00,1.35246,1.35247,1.35194,1.35209,729
2026-04-21 05:45:00,1.35209,1.35218,1.35199,1.35206,535
2026-04-21 06:00:00,1.3520699999999999,1.35217,1.3517000000000001,1.35179,457
2026-04-21 06:15:00,1.35178,1.35184,1.35145,1.35178,595
2026-04-21 06:30:00,1.3517700000000001,1.35182,1.3514599999999999,1.35159,622
2026-04-21 06:45:00,1.35159,1.35181,1.35157,1.35171,496
2026-04-21 07:00:00,1.3517000000000001,1.35183,1.35153,1.35156,381
2026-04-21 07:15:00,1.35157,1.35164,1.3514,1.35155,419
2026-04-21 07:30:00,1.35155,1.35159,1.3514300000000001,1.35151,364
2026-04-21 07:45:00,1.35151,1.35167,1.3513899999999999,1.35144,472
2026-04-21 08:00:00,1.35145,1.35199,1.35138,1.35198,737
2026-04-21 08:15:00,1.35196,1.3525,1.35187,1.35246,659
