Id,Date,Time,Name,Impact,Currency,Actual,Deviation,Consensus,Previous,Sentiment
63285690-ab89-4c92-988a-eb03cbf73177,01/01/2016,03:00,Martin Miguel de Guemes day,NONE,ARS,,,,,ALL DAY
eb719f18-22d9-45bc-996f-5a930dae5996,01/01/2016,03:00,New Year's Day,NONE,EUR,,,,,ALL DAY
744020d5-c9f5-4399-9fbd-30698f06a8dd,01/01/2016,03:00,New Year's Day,NONE,EUR,,,,,ALL DAY
fb2db134-ddaf-4149-a3bc-cd8b5b0cdc51,01/01/2016,03:00,New Year's Day,NONE,BRL,,,,,ALL DAY
acd1de19-929c-4f40-92cc-1f0be1aa65e7,01/01/2016,03:00,New Year's Day,NONE,CAD,,,,,ALL DAY
81a8e03a-1ab7-4c52-bece-5c88254d92c2,01/01/2016,03:00,New Year's Day,NONE,CHF,,,,,ALL DAY
2f27e97e-d143-4f9a-879a-76a1666effb8,01/01/2016,03:00,New Year's day,NONE,CLP,,,,,ALL DAY
26ae5171-fde2-4e63-8c5f-4b35fbeaba4c,01/01/2016,03:00,New Year's Day,NONE,CNY,,,,,ALL DAY
bacbaea4-eab6-4bbf-a35f-12217db7d313,01/01/2016,03:00,New Year's Day,NONE,COP,,,,,ALL DAY
e77c99c0-f7d7-4537-b6c4-c3f513c802a9,01/01/2016,03:00,Restoration Day of the Independent Czech State,NONE,CZK,,,,,ALL DAY
a116129a-ca24-4852-9f86-52b68e274567,01/01/2016,03:00,New Year's Day,NONE,EUR,,,,,ALL DAY
b4f7ebf5-d9c5-40c3-af39-cc68f8b8539b,01/01/2016,03:00,New Year's Day,NONE,DKK,,,,,ALL DAY
45b40819-b2d4-4f97-99a1-a75eae62907b,01/01/2016,03:00,New Year's Day,NONE,EUR,,,,,ALL DAY
7822a3cf-645e-425a-bf32-bf12f75924ae,01/01/2016,03:00,New Year's Day,NONE,EUR,,,,,ALL DAY
bef65bb6-a0e2-4a9e-acd1-4df4a059886e,01/01/2016,03:00,New Year's Day,NONE,EUR,,,,,ALL DAY
53dacdd6-9547-4b7a-ba6d-63f00af2c968,01/01/2016,03:00,New Year's Day,NONE,EUR,,,,,ALL DAY
f2fa5407-2683-414b-96d6-b416c99e8ac7,01/01/2016,03:00,New Year's Day,NONE,HKD,,,,,ALL DAY
00dd3553-ff7f-4948-ac9e-d47d502f4c7c,01/01/2016,03:00,New Year's Day,NONE,HUF,,,,,ALL DAY
121cacdb-aed7-40c4-928d-8198f26da908,01/01/2016,03:00,New Year's Day,NONE,IDR,,,,,ALL DAY
