Id,Date,Time,Name,Impact,Currency,Actual,Deviation,Consensus,Previous,Sentiment
023011cb-08e4-42d7-907e-d78fd23a47b9,01/01/2010,03:00,New Year's Day,NONE,AUD,,,,,ALL DAY
b38b8bc9-6faa-49d1-80d7-abf9a203acf3,01/01/2010,03:00,New Year's Day,NONE,CAD,,,,,ALL DAY
2e3739f0-bded-4a6b-a2f7-58ec5acda566,01/01/2010,03:00,New Year's Day,NONE,CHF,,,,,ALL DAY
19e1f925-f1b4-41de-b231-c2564cf6fa4c,01/01/2010,03:00,New Year's Day,NONE,EUR,,,,,ALL DAY
a640131f-f957-4a42-8217-b41e19d98656,01/01/2010,03:00,New Year's Day,NONE,JPY,,,,,ALL DAY
8a5e1dd3-b06e-4f57-bdfa-73d75fa1b24e,01/01/2010,03:00,New Year's Day,NONE,GBP,,,,,ALL DAY
f74cdb74-06fc-4b73-846d-909a37005ef0,01/01/2010,03:00,New Year's Day,NONE,USD,,,,,ALL DAY
1a604df6-ac7c-452c-8a0e-ad5edd337609,01/02/2010,03:00,Bank Holiday,NONE,CHF,,,,,ALL DAY
5c5e2b8d-f427-4ba6-8d71-155138eb24ab,01/02/2010,03:00,Bank Holiday,NONE,JPY,,,,,ALL DAY
ffc9efb2-fdf0-4012-bb47-90a71cfa2f1a,01/03/2010,03:00,Bank Holiday,NONE,JPY,,,,,ALL DAY
92bd174e-954c-4507-b743-d91c2f53ef5c,01/04/2010,01:30,AiG Performance of Mfg Index (Jan),LOW,AUD,51,-,-,48.5,
b71532d7-6288-45dc-b456-7b5111299f54,01/04/2010,11:30,SVME - Purchasing Managers' Index (Dec),MEDIUM,CHF,53.7,-1.79,56.5,55.7,
de319340-8f63-442a-9304-787364079243,01/04/2010,11:55,HCOB Manufacturing PMI (Dec),MEDIUM,EUR,-,-,53.1,-,
c6a2c002-b113-444a-b2a3-e1e402d1ee37,01/04/2010,12:00,HCOB Manufacturing PMI (Dec),LOW,EUR,-,-,51.6,-,
8090f4fd-c6cc-4118-aa0f-333daf3a63da,01/04/2010,12:30,Sentix Investor Confidence (Dec),LOW,EUR,-3.7,-,-3.4,-5.5,
cfe756a7-9740-4180-beb7-29d6c07bd5b2,01/04/2010,12:30,M4 Money Supply (MoM) (Nov),LOW,GBP,0.1%,-,-,0%,
3754a0a5-49d2-4a7a-86e8-64c7b2a22688,01/04/2010,12:30,M4 Money Supply (YoY) (Nov),LOW,GBP,9.2%,-,-,9.2%,
e09e846c-222f-43e2-a02c-c2d37adce5d8,01/04/2010,12:30,Mortgage Approvals (Nov),LOW,GBP,60.52K,-,57.8K,57K,
2942e5db-d7fc-4c1f-a0c8-abab9ec09252,01/04/2010,12:30,Net Lending to Individuals (MoM) (Nov),LOW,GBP,£1.2B,-,£0.6B,£0.3B,
6062c30d-c9d9-45f7-a34d-f4cc98fff75a,01/04/2010,12:30,S&P Global Manufacturing PMI (Dec),MEDIUM,GBP,-,-,51.5,-,
740be312-59f8-4a0b-867e-5cbf5c5b0a3f,01/04/2010,18:00,Construction Spending (MoM) (Nov),LOW,USD,-0.6%,-0.47,-0.2%,-1.8% ,
802b232c-34bb-47d4-8908-450c15b3fdb1,01/04/2010,18:00,ISM Manufacturing PMI (Dec),MEDIUM,USD,54.9,0.35,54.2,55.4,
890ee7a5-6064-4a16-9ea6-23cf60919c30,01/05/2010,02:50,Monetary Base (YoY) (Dec),LOW,JPY,5.2%,-,3.5%,3.8%,
398622a4-2bb4-4b23-b0b6-e811ec33b37f,01/05/2010,03:38,HIA New Home Sales (MoM) (Nov),LOW,AUD,0.3%,-,-,-6%,
f150be93-caa5-42b0-8b60-205af165cdae,01/05/2010,11:55,Unemployment Change (Dec),MEDIUM,EUR,-26K,-2.14,5K,-7K,
8dc6195b-279e-4de6-a400-ab490bc548c3,01/05/2010,11:55,Unemployment Rate s.a. (Dec),LOW,EUR,8.1%,0,8.1%,8.1% ,
aa203f4c-b50a-4a22-afd7-e97e5e8b6bf4,01/05/2010,12:30,S&P Global Construction PMI (Dec),LOW,GBP,-,-,47.8,-,
afd888ec-4100-498a-a887-91c0d817557f,01/05/2010,13:00,Harmonized Index of Consumer Prices (YoY) (Dec) PREL,MEDIUM,EUR,0.9%,0,0.9%,0.5%,
211b98ba-7a2d-4583-8ba9-8c702a512bea,01/05/2010,16:30,Industrial Product Price (MoM) (Nov),LOW,CAD,0.8%,0.75,0.5%,-0.4%,
d8674631-d918-47f4-8a96-89e53c4a74b7,01/05/2010,16:30,Raw Material Price Index (Nov),MEDIUM,CAD,2.2%,-,1.5%,2.4% ,
e5add1cf-5130-414e-90b4-f8d07e532b54,01/05/2010,18:00,Factory Orders (MoM) (Nov),MEDIUM,USD,1%,0.90,0.5%,2.3% ,
f52f00dd-d06d-4d87-955d-363ac6d7a8ed,01/05/2010,18:00,Pending Home Sales (MoM) (Nov),MEDIUM,USD,-16.4%,-9.17,-2%,3.5% ,
3855b646-d767-4432-b805-8630f1107aef,01/06/2010,03:30,Building Permits (MoM) (Nov),NONE,AUD,10.14%,-,3.1%,-1.8% ,
73f2a350-6604-4377-8be1-b54e493748a8,01/06/2010,03:30,Building Permits (YoY) (Nov),LOW,AUD,41.12%,-,-,11.7% ,
2b5824cf-8df3-471c-97da-12eb94b8088c,01/06/2010,11:55,HCOB Services PMI (Dec),MEDIUM,EUR,-,-,53.1,-,
2de681ef-3cb8-4beb-89b0-b0e3ff8319c1,01/06/2010,12:00,HCOB Services PMI (Dec),LOW,EUR,-,-,53.7,-,
