Id,Date,Time,Name,Impact,Currency,Actual,Deviation,Consensus,Previous,Sentiment
fb4e8209-fb88-45b5-a864-5061b2145072,01/08/2008,13:00,Retail Sales (MoM) (Nov),LOW,EUR,-0.7%,-,0.5%,-0.7%,
b3ac27f6-8558-4523-a550-e73872179bc3,01/08/2008,13:00,Retail Sales (YoY) (Nov),LOW,EUR,-1.2%,-,0.5%,0.2% ,
4341f8c1-75d4-4cbf-bb61-f7643f7c69af,01/08/2008,14:00,Factory Orders n.s.a. (YoY) (Nov),MEDIUM,EUR,13.1%,-,7.7%,14% ,
5e3501b5-16c3-47e7-bf55-61f8fb315d66,01/08/2008,14:00,Factory Orders s.a. (MoM) (Nov),MEDIUM,EUR,3%,-,-1.8%,4%,
2bf5d7a7-1154-4788-a1f5-5cc7133ecdb9,01/08/2008,18:00,Pending Home Sales (MoM) (Nov),MEDIUM,USD,-2.6%,-,-0.5%,0.6% ,
9808e410-d4a0-4771-b67e-f0c734e145de,01/08/2008,23:00,Consumer Credit Change (Nov),LOW,USD,$17.1B,-,$8.5B,$4.7B,
a988af66-1b0c-4106-bc18-4f0cd1b54206,01/09/2008,03:01,Nationwide Consumer Confidence (Dec),LOW,GBP,85,-,86,86,
cf33431c-bee7-4ea4-9b59-a121cc5487b9,01/09/2008,03:01,NIESR GDP Estimate (3M) (Dec),MEDIUM,GBP,0.5%,-,-,0.6%,
baf3fae0-2aa5-48ca-8a8d-5729d7cdc297,01/09/2008,03:30,Retail Sales s.a. (MoM) (Nov),MEDIUM,AUD,0.8%,-,0.5%,0.2%,
9a784634-42b6-436e-9705-42d822fb8416,01/09/2008,10:00,Retail Sales (MoM) (Nov),LOW,EUR,-1.9%,-,1.3%,-1.9% ,
d533675c-85c9-4e38-9cd7-cc47b7cfd68a,01/09/2008,10:00,Retail Sales (YoY) (Nov),LOW,EUR,-3.2%,-,-,-0.6%,
904be84f-481e-41f9-bfd8-94138d7685dd,01/09/2008,10:00,Trade Balance s.a. (Nov),LOW,EUR,€19.5B,-,€17.5B,€18.7B,
8f25af81-1311-4da3-9961-93ff78b55195,01/09/2008,13:00,Gross Domestic Product s.a. (QoQ) (Q3),LOW,EUR,0.3%,-,0.7%,0.7%,
9d606e52-5126-4fcd-9157-68865f8505a5,01/09/2008,13:00,Gross Domestic Product s.a. (YoY) (Q3),LOW,EUR,2.7%,0,2.7%,2.7%,
23203834-935d-4115-93be-7d6f6a948905,01/09/2008,13:40,BRC Shop Price Index (YoY) (Dec),MEDIUM,GBP,0.2%,-,-,0.5%,
63862ee8-b7c0-492f-aff3-a1a85516201c,01/09/2008,14:00,Industrial Production n.s.a. w.d.a. (YoY) (Nov),LOW,EUR,4.2%,-,4.6%,6% ,
46442cc0-1e81-446f-9d86-48f623f7cafd,01/09/2008,14:00,Industrial Production s.a. (MoM) (Nov),LOW,EUR,-0.3%,-,0.4%,-0.3% ,
49b21478-59c6-4adb-bb27-6ce3135683ab,01/09/2008,15:00,MBA Mortgage Applications,NONE,USD,32.2%,-,-,-11.6%,
b8cba91c-2fd5-4881-a196-99fa0d94f385,01/09/2008,16:15,Housing Starts s.a (YoY) (Dec),MEDIUM,CAD,184.7K,-,221K,227.9K,
bc73ad23-4a50-4fda-bdfa-525101fe9ee9,01/10/2008,03:30,Trade Balance (MoM) (Nov),MEDIUM,AUD,-2.25M,-,-2.5M,-2.98M,
c2b0c566-2b80-4001-a88f-6c245de4e70d,01/10/2008,08:00,Coincident Index (Nov),MEDIUM,JPY,30,-,-,66.7,
c9390d3f-9833-4d92-9016-b4a7149e9fda,01/10/2008,08:00,Leading Economic Index (Nov) PREL,LOW,JPY,10,0,10,18.2,
545d977f-62a4-4f18-9c29-b3d442b680d2,01/10/2008,12:30,Trade Balance; non-EU (Nov),MEDIUM,GBP,£-4.4B,-,£4.3B,£-4.1B,
7f9b43ed-d66c-468c-ba32-8a94ac724e9e,01/10/2008,15:00,BoE Interest Rate Decision,HIGH,GBP,5.5%,0,5.5%,5.5%,
deeb17e8-9527-4cc2-b131-051ca6be88c9,01/10/2008,15:45,ECB Main Refinancing Operations Rate,HIGH,EUR,4%,0,4%,4%,
6f1e281a-3d04-4370-81ad-11e315ccf4ba,01/10/2008,16:30,Building Permits (MoM) (Nov),MEDIUM,CAD,-9.9%,-,-2%,6.8%,
b375694b-d3fe-4821-ac90-28c2359312a5,01/10/2008,16:30,New Housing Price Index (YoY) (Discontinued) (Nov),MEDIUM,CAD,6.1%,-,0.3%,6.1%,
f4fd4ccb-f79a-48fe-ace4-e23d2f958761,01/10/2008,16:30,ECB's President Trichet speech,MEDIUM,EUR,,,,,SPEECH
7624494b-4ecf-4747-8f25-2f5a56cd2ba9,01/10/2008,16:30,Continuing Jobless Claims,LOW,USD,2.685M,-,2.73M,2.761M,
dd8f4e22-e897-4f3e-8b1f-c35a292bf79b,01/10/2008,16:30,Initial Jobless Claims,LOW,USD,322K,-,340K,336K,
039c79f9-9bac-4c35-9f14-001d17bc115f,01/10/2008,18:00,Wholesale Inventories (Nov),LOW,USD,0.8%,-,0.4%,0%,
d258d1e1-b850-4a24-a34c-b650ac455968,01/10/2008,20:00,Goods Trade Balance (Nov),NONE,GBP,£-7.9B,-,-,£-7.8B,
35d1faa3-b023-4931-b0df-0e07fe43dd2d,01/10/2008,21:00,Former Fed's Chair Bernanke speech,MEDIUM,USD,,,,,SPEECH
0741f9a5-eb27-4e68-8b60-c2243dee388b,01/11/2008,02:50,Money Supply M2+CD (YoY) (Dec),LOW,JPY,2.1%,-,-,2%,
28b73620-2681-4e2f-a6d6-e0dd31bdf443,01/11/2008,07:30,Capacity Utilization (Nov),NONE,JPY,108.4%,-,-,110.2%,
8143f1f2-bb7a-44e5-a6f1-065e4d640b58,01/11/2008,12:30,Industrial Production (MoM) (Nov),MEDIUM,GBP,-0.1%,-,0.1%,0.4% ,
1513f295-2084-421b-95a4-523e13cb5e2c,01/11/2008,12:30,Industrial Production (YoY) (Nov),MEDIUM,GBP,0.3%,-,0.5%,1%,
d5c122cb-1e49-439d-bd44-4d955e91d20c,01/11/2008,12:30,Manufacturing Production (MoM) (Nov),MEDIUM,GBP,-0.2%,-,-,0.3%,
5353e537-4233-4d96-b016-fafd821a056d,01/11/2008,12:30,Manufacturing Production (YoY) (Nov),MEDIUM,GBP,0.1%,-,-,0.3%,
c2116712-bce5-4de9-b16e-ade951225ddf,01/11/2008,15:00,Net Change in Employment (Dec),MEDIUM,CAD,-18.7K,-,15K,42K,
4903195b-e3c1-4086-a078-f27b728278e2,01/11/2008,15:00,Unemployment Rate (Dec),MEDIUM,CAD,5.9%,0,5.9%,5.9%,
726173be-3bc0-44a0-b92a-81b3dfa5e49e,01/11/2008,16:30,International Merchandise Trade (Nov),MEDIUM,CAD,$3.76B,-,-,$3.32B,
cbb9fabb-3758-4a17-bc26-69fe192ea9a1,01/11/2008,16:30,Goods and Services Trade Balance (Nov),MEDIUM,USD,$-63.12B,-,$-59.4B,$-57.82B,
ef2759ad-3a91-447d-96b4-6d3cccee4580,01/11/2008,16:30,Import Price Index (MoM) (Dec),MEDIUM,USD,-0.2%,-,0%,2.7% ,
8f0ab899-c380-4a4e-9434-66c66a6b9848,01/11/2008,16:30,Import Price Index (YoY) (Dec),MEDIUM,USD,10.9%,-,10.2%,11.4% ,
162ee6e5-c6af-4e0b-acbd-2ca78e497a8b,01/12/2008,20:00,ECB's President Trichet speech,MEDIUM,EUR,,,,,SPEECH
919ccf8e-6bba-4dd1-9a05-743b9af4c5c2,01/14/2008,07:00,Tokyo Condominium Sales (YoY) (Jan),NONE,JPY,-20.2%,-,-,-43.6%,
262a2bec-9c89-4f38-aa69-4ac1d02a9702,01/14/2008,08:00,Consumer Confidence Index (Dec),LOW,JPY,38.3,-,-,40,
5926d6e2-e6ac-41f0-bc50-952d81d64d81,01/14/2008,10:00,Gross Domestic Product (YoY) (Q4),NONE,EUR,2.4%,-,-,2.5%,
58586070-b564-4426-960e-576ad3e66dcd,01/14/2008,12:30,Producer Price Index - Input (MoM) n.s.a (Dec),LOW,GBP,1.6%,-,0.8%,1.7% ,
22257f93-e58d-4a10-88fc-a75b7033cfd0,01/14/2008,12:30,Producer Price Index - Input (YoY) n.s.a (Dec),LOW,GBP,12.2%,-,10.6%,10.3% ,
aec0f109-976e-41e2-8b2a-84925d699ffa,01/14/2008,12:30,Producer Price Index - Output (MoM) n.s.a (Dec),LOW,GBP,0.4%,-,0.5%,0.5% ,
4806256e-ae97-46c8-8242-57de64ac65a7,01/14/2008,12:30,Producer Price Index - Output (YoY) n.s.a (Dec),LOW,GBP,5%,-,4.7%,4.5% ,
8ea79393-6d96-45b1-b29d-a737f1c00fa3,01/14/2008,13:00,Industrial Production s.a. (MoM) (Nov),LOW,EUR,-0.4%,-,-0.8%,0.4% ,
3b81fd22-fa62-49a8-b386-318d796c4bba,01/14/2008,13:00,Industrial Production w.d.a. (YoY) (Nov),LOW,EUR,3.1%,-,2.8%,3.8% ,
edfc3e94-afc6-4f57-bc84-1528ac025aac,01/14/2008,18:30,Bank of Canada Business Outlook Survey,MEDIUM,CAD,,,,,REPORT
7f98e56a-bce0-482f-8f8f-4bcac2906e84,01/15/2008,00:00,NZIER Business Confidence (QoQ) (Q4),LOW,NZD,-26%,-,-,-,
071708e9-3321-442f-8ff6-257e35bce2b8,01/15/2008,02:50,Trade Balance - BOP Basis (Nov),HIGH,JPY,¥932.7B,-,-,"¥2,134B",
37a1dc86-a886-484f-8ae4-1954fb196c23,01/15/2008,03:30,RBA Foreign Exchange Transaction (Dec),LOW,AUD,546M,-,-,237M,
2d085756-6555-4d77-b786-2aa14945e010,01/15/2008,12:30,Consumer Price Index (MoM) (Dec),MEDIUM,GBP,0.6%,-,0.5%,0.3%,
cf591389-d6fe-4da2-bd01-c04a0400d1dd,01/15/2008,12:30,Consumer Price Index (YoY) (Dec),MEDIUM,GBP,2.1%,-,2%,2.1%,
fb3d42b8-6288-405b-9d31-ab794d11ba4c,01/15/2008,12:30,Core Consumer Price Index (YoY) (Dec),MEDIUM,GBP,1.4%,-,2%,1.4%,
f2676819-b4c1-4ffa-b987-71b8d98ec9a3,01/15/2008,12:30,Retail Price Index (MoM) (Dec),MEDIUM,GBP,0.6%,0,0.6%,0.4%,
8313d8f8-3556-4ca4-93b9-9f7a6568166b,01/15/2008,12:30,Retail Price Index (YoY) (Dec),MEDIUM,GBP,4%,-,4.3%,4.3%,
4b344708-b668-42d0-9887-781de1f5911c,01/15/2008,13:00,ZEW Survey – Economic Sentiment (Jan),HIGH,EUR,-41.6,-,-40.2,-37.2,
756392cd-da34-4a9b-8d19-718b68440681,01/15/2008,13:00,ZEW Survey – Economic Sentiment (Jan),LOW,EUR,-41.7,-,-38,-35.7,
b268dca3-38c3-4933-b591-6acfdb71431f,01/15/2008,16:30,NY Empire State Manufacturing Index (Jan),MEDIUM,USD,9.03,-,10.1,10.31,
b8ad7583-4a9f-4381-9849-45579e7f8a7d,01/15/2008,16:30,Producer Price Index (MoM) (Dec),MEDIUM,USD,-0.3%,-,0.2%,3.2%,
3dd6910b-de21-4eb3-9b00-f87f1442163c,01/15/2008,16:30,Producer Price Index (YoY) (Dec),MEDIUM,USD,6.3%,-,7.4%,7.2%,
b023077b-17bd-4cc7-b3c8-a98b91575d3a,01/15/2008,16:30,Producer Price Index ex Food & Energy (MoM) (Dec),MEDIUM,USD,0.2%,0,0.2%,0.4%,
00f606d0-5582-4d61-9843-b4fb780e6dca,01/15/2008,16:30,Producer Price Index ex Food & Energy (YoY) (Dec),MEDIUM,USD,2%,0,2%,2%,
431a32ce-c1c2-4e0f-b51a-b04171bc9ded,01/15/2008,16:30,Retail Sales (MoM) (Dec),HIGH,USD,-0.4%,-,0.1%,1.2% ,
5c40cf44-ab9a-4970-b04c-acaa1e5b867d,01/15/2008,16:30,Retail Sales ex Autos (MoM) (Dec),HIGH,USD,-0.3%,-,0.1%,1.8%,
f826b5a6-6d48-4960-bb8a-a6d0f81069d6,01/15/2008,18:00,Business Inventories (Nov),LOW,USD,0.4%,0,0.4%,0.1%,
473464af-a010-4549-8177-3234d850dd30,01/15/2008,22:00,Monthly Budget Statement (Dec),MEDIUM,USD,$38.2B,-,-,$-55.6B,
36af76b4-9f76-4a0c-bf48-1cf363dc9f3a,01/16/2008,02:30,Westpac Consumer Confidence (Jan),LOW,AUD,-8.3%,-,2%,1.8%,
4fa14837-c913-4df5-bd15-c5a63ed2b1d3,01/16/2008,02:50,Current Account n.s.a. (Nov),LOW,JPY,"¥2,164B",-,"¥1,860.9B","¥2,229B",
f7c00964-842a-4196-a802-d2c2c91d51ea,01/16/2008,02:50,Machinery Orders (MoM) (Nov),LOW,JPY,-2.8%,-,-4.5%,12.7%,
d0fa4b9c-df70-4d9e-9752-b1a803277683,01/16/2008,02:50,Producer Price Index (MoM) (Dec),LOW,JPY,0.4%,-,0.1%,0.2%,
d700263e-56d1-49af-abb6-5647f218b0c9,01/16/2008,02:50,Producer Price Index (YoY) (Dec),LOW,JPY,2.6%,-,2.3%,2.3%,
77c0d550-bc3a-4c3a-94a3-0c94eb1e6b18,01/16/2008,03:01,RICS Housing Price Balance (Dec),MEDIUM,GBP,-49.1%,-,-45%,-40.6%,
6fd139c8-050a-4af6-b20e-4e2fd7020308,01/16/2008,03:30,Home Loans (Q4),MEDIUM,AUD,4%,-,0.9%,-0.7%,
c2fd0cd3-39f7-482e-8d85-ac1d8e06a38b,01/16/2008,09:00,Machine Tool Orders (YoY) (Dec),LOW,JPY,3.3%,-,-,13%,
fe39d7af-613f-41fa-9d6a-730c340659e9,01/16/2008,10:00,Consumer Price Index (MoM) (Dec),MEDIUM,EUR,0.5%,0,0.5%,0.5%,
e086fb6a-38cc-443b-b864-f3e01de1af47,01/16/2008,10:00,Consumer Price Index (YoY) (Dec),MEDIUM,EUR,2.8%,0,2.8%,2.8%,
21cdae64-f6bc-4081-8c8b-6777f20ddd5a,01/16/2008,12:30,Average Earnings Excluding Bonus (3Mo/Yr) (Nov),LOW,GBP,3.6%,0,3.6%,3.6%,
15b10d57-3306-497c-8bb9-86749c3b22a9,01/16/2008,12:30,Average Earnings Including Bonus (3Mo/Yr) (Nov),LOW,GBP,4%,-,3.9%,4%,
394c3a8a-1120-44fa-a898-0992535b159b,01/16/2008,12:30,Claimant Count Change (Dec),LOW,GBP,-6.4K,-,-5K,-11.1K,
b5b0f37f-7819-40a1-b47f-7045f625b2fd,01/16/2008,12:30,Claimant Count Rate (Dec),LOW,GBP,2.5%,0,2.5%,2.5%,
a2ca4210-56d6-4262-952a-ba3f09cc78a2,01/16/2008,12:30,ILO Unemployment Rate (3M) (Nov),MEDIUM,GBP,5.4%,-,5.3%,5.3%,
2d01bf99-22e8-425c-a9d1-2950a4a609ac,01/16/2008,13:00,Core Harmonized Index of Consumer Prices (YoY) (Dec),LOW,EUR,1.9%,0,1.9%,1.9%,
f7b912b7-d4a8-45b6-b9a7-56878a96bb69,01/16/2008,13:00,Harmonized Index of Consumer Prices (MoM) (Dec),LOW,EUR,0.4%,0,0.4%,0.5%,
2849b188-6309-4de6-9d4b-14c82f3f66d5,01/16/2008,13:00,Harmonized Index of Consumer Prices (YoY) (Dec),LOW,EUR,3.1%,0,3.1%,3.1%,
7d735934-d3a0-4d3d-8d94-26cc7d4312de,01/16/2008,15:00,MBA Mortgage Applications,LOW,USD,28.4%,-,-,32.2%,
521b11ff-eeed-48b8-8942-250d95c8df76,01/16/2008,16:30,Consumer Price Index (MoM) (Dec),MEDIUM,USD,0.4%,-,0.2%,0.8%,
bb035a1e-f8d7-4ce8-811c-caf7b817edf0,01/16/2008,16:30,Consumer Price Index (YoY) (Dec),MEDIUM,USD,4.1%,0,4.1%,4.3%,
46470649-f6c2-42d1-9ad4-3fb5773be3db,01/16/2008,16:30,Consumer Price Index ex Food & Energy (MoM) (Dec),MEDIUM,USD,0.2%,0,0.2%,0.3%,
3cf477c0-0ee5-44a2-938c-c4179ef0ce35,01/16/2008,16:30,Consumer Price Index ex Food & Energy (YoY) (Dec),HIGH,USD,2.4%,-,-,2.3%,
ebae0c3d-bcf1-4d28-a435-bc6d3a0c477c,01/16/2008,17:00,Net Long-Term TIC Flows (Nov),MEDIUM,USD,$90.9B,-,-,$114B,
a18c2cd1-369a-45ec-8b88-b63b82552a90,01/16/2008,17:15,Capacity Utilization (Dec),LOW,USD,81.5%,-,81.3%,81.5% ,
e29ee1b7-38a8-43a6-afdd-f6c2e98ecd6f,01/16/2008,17:15,Industrial Production (MoM) (Dec),LOW,USD,0.1%,-,-0.1%,0.3%,
b2cdb488-48bb-4aa0-9c1f-68bdea6fbe3c,01/16/2008,18:30,EIA Crude Oil Stocks Change,LOW,USD,4.3M,-,-,-6.8M,
ad3f4581-9a2c-4193-bbfa-24f96fac794a,01/16/2008,21:00,NAHB Housing Market Index (Jan),HIGH,USD,19,0,19,19,
2837f85a-0b71-4739-939b-03f2c72caaca,01/16/2008,21:55,ECB's President Trichet speech,LOW,EUR,,,,,SPEECH
130b62b9-0231-4325-83f4-801535e2b3c3,01/16/2008,22:00,Fed's Beige Book,MEDIUM,USD,,,,,REPORT
841420a2-2df0-4a73-bb62-07031135d746,01/17/2008,00:45,Consumer Price Index (QoQ) (Q4),MEDIUM,NZD,1.2%,-,-,0.5%,
7290ad88-70f1-4fab-a664-4c83a5b72244,01/17/2008,00:45,Food Price Index (MoM) (Dec),MEDIUM,NZD,0.9%,-,-,0.4%,
c9e7aa9a-4508-42ff-b586-75856bd36132,01/17/2008,03:30,Employment Change s.a. (Dec),MEDIUM,AUD,20.1K,-,20K,52.6K,
33924a3d-46b0-401b-8aa9-36a94d3c0f0e,01/17/2008,03:30,Unemployment Rate s.a. (Dec),MEDIUM,AUD,4.3%,-,4.4%,4.5%,
19f9ae3a-fe3a-4759-b31e-c7d89cfee5f9,01/17/2008,07:30,Industrial Production (MoM) (Nov),LOW,JPY,-1.6%,0,-1.6%,-1.6%,
26a6e343-7251-4ec0-8623-2e88ba023213,01/17/2008,07:30,Industrial Production (YoY) (Nov),LOW,JPY,2.9%,0,2.9%,2.9%,
2654411e-4ab7-48fd-89a3-a3865de15a75,01/17/2008,12:00,ECB Monthly Report,LOW,EUR,,,,,REPORT
98780261-d5fd-46e2-82fd-1f8a40f8d560,01/17/2008,13:00,ZEW Survey – Expectations (Jan),LOW,CHF,-32.7,-,-,-29.7,
8deeab18-ac3f-4d4c-b967-c07e41fe90d6,01/17/2008,13:00,Trade Balance n.s.a. (Nov),LOW,EUR,€3B,-,€5.5B,€6.1B,
ef9c9c39-c82a-4005-a2c9-86002b61ac07,01/17/2008,13:00,Trade Balance s.a. (Nov),LOW,EUR,€2B,-,€3.7B,€4B,
8af87195-b956-4545-9c4d-904e3f37b917,01/17/2008,16:30,Canadian Portfolio Investment in Foreign Securities (Nov),MEDIUM,CAD,$4.117B,-,-,$-4.78B,
2b91e2c6-f85e-4436-8f95-def833b70b22,01/17/2008,16:30,Foreign Portfolio Investment in Canadian Securities (Nov),LOW,CAD,$4.898B,-,-,$-24.31B,
e882c2c8-fc2d-47f4-a63b-82ff243e0289,01/17/2008,16:30,Building Permits (MoM) (Dec),LOW,USD,1.08M,-,1.138M,1.162M,
7c7a4e5b-58b1-4310-964b-c031f7c718d5,01/17/2008,16:30,Continuing Jobless Claims,LOW,USD,2.747M,-,-,2.702M,
88058997-1c91-46a6-bc06-21e2158443ed,01/17/2008,16:30,Housing Starts (MoM) (Dec),LOW,USD,1.004M,-,1.15M,1.187M,
0ebff07e-5b18-47f3-8f0a-3f89a30adaba,01/17/2008,16:30,Initial Jobless Claims,LOW,USD,302K,-,334K,322K,
5f758b26-9bc9-46a9-9560-b55d7292690f,01/17/2008,17:00,ECB's President Trichet speech,LOW,EUR,,,,,SPEECH
88627f8e-2006-4f5f-8c82-7db4a4c65800,01/17/2008,18:00,Former Fed's Chair Bernanke speech,NONE,USD,,,,,SPEECH
5aa8f3da-1796-4cd1-9611-a0b76d98ab98,01/17/2008,18:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD,-20.9,-,-,-1.6,
eba04c67-84b6-41cf-8e1c-5d3d72691e10,01/18/2008,00:45,Retail Sales (QoQ) (Q4),MEDIUM,NZD,2%,-,-,-0.7%,
c35206a1-6c5f-4a5f-993d-e0e99eebd9b9,01/18/2008,00:45,Retail Sales ex Autos (QoQ) (Q4),MEDIUM,NZD,0.9%,-,-,-1.1%,
db3336d3-d887-4b97-a373-275a02ffab12,01/18/2008,02:50,Tertiary Industry Index (MoM) (Nov),LOW,JPY,0.1%,-,-0.4%,1.1%,
e99a50e5-10a9-4049-88f0-fbb41cf734e7,01/18/2008,03:30,Import Price Index (QoQ) (Q4),LOW,AUD,0.2%,-,-,-0.8%,
