Id,Date,Time,Name,Impact,Currency,Actual,Deviation,Consensus,Previous,Sentiment
b8a6622a-d2a2-43dd-9e04-57767ed1d318,01/11/2007,12:00,BoE Interest Rate Decision,NONE,GBP,5.25%,-,-,5%,
d53ec396-3d45-4424-83c7-4f43fa9ffb46,01/18/2007,16:30,Canadian Portfolio Investment in Foreign Securities (Nov),LOW,CAD,$-5.497B,-,-,-,
78a3e36c-3ec8-4d4d-81d4-661315466e71,01/22/2007,04:30,Producer Price Index (QoQ) (Q4),NONE,AUD,0.24%,-,0.5%,-,
fde49482-5e16-476d-a4ad-9a1c1aa34cdf,01/25/2007,16:25,Norges Bank Interest Rate Decision,NONE,NOK,4%,-,-,-,
ea1825b9-1bbe-4e34-9c90-f67ffbe275aa,02/08/2007,03:30,Employment Change s.a. (Jan),NONE,AUD,-4K,-,3K,-,
4065ee06-60eb-459d-b865-f657238c6aa0,02/08/2007,03:30,Unemployment Rate s.a. (Jan),LOW,AUD,4.5%,-,4.6%,-,
40eb5628-38ae-48ba-aa5c-1ab07f4a46c1,02/08/2007,09:45,Consumer Price Index (MoM) (Jan),NONE,CHF,-0.7%,-,-0.3%,-,
81001f4a-cd12-4c4e-b89a-c79f97d022bb,02/12/2007,12:30,Producer Price Index - Input (MoM) n.s.a (Jan),MEDIUM,GBP,-2.5%,-,-0.7%,0.1% ,
35c44d52-95d7-4cb6-ac1a-74b7a28c2e15,02/12/2007,12:30,Producer Price Index - Input (YoY) n.s.a (Jan),NONE,GBP,-2.1%,-,-0.2%,-,
e5b5c787-79f1-43c9-bcab-4e457da5b6d2,02/12/2007,12:30,Producer Price Index - Output (MoM) n.s.a (Jan),MEDIUM,GBP,0.4%,-,0.1%,-,
01db62e2-5a0f-4eca-b876-2fd19905a18f,02/12/2007,12:30,Producer Price Index - Output (YoY) n.s.a (Jan),NONE,GBP,2.2%,-,2%,-,
84a3ab49-b648-4d6c-a27a-3a31ff1cc379,02/13/2007,08:00,Consumer Confidence Index (Jan),LOW,JPY,48.4,-,-,-,
f4db84f7-76f8-47ef-88de-9a78c9ac8f3a,02/13/2007,10:00,Gross Domestic Product (QoQ) (Q4) PREL,LOW,EUR,0.9%,-,0.6%,-,
a3acc086-953f-483c-90a1-77931531b0b1,02/13/2007,10:00,Gross Domestic Product (YoY) (Q4) PREL,LOW,EUR,3.7%,-,3.1%,-,
738193ba-f9a5-473c-9093-88b305d1140c,02/13/2007,12:30,Consumer Price Index (MoM) (Jan),MEDIUM,GBP,-0.8%,-,-0.5%,-,
ba5aea86-6204-4fcd-b341-50e37ea18a15,02/13/2007,12:30,Consumer Price Index (YoY) (Jan),MEDIUM,GBP,2.7%,-,3%,-,
5da440df-0e86-4142-92ff-dffa32a4e58a,02/13/2007,12:30,Retail Price Index (MoM) (Jan),MEDIUM,GBP,-0.5%,-,-0.3%,-,
73a309a6-7f0a-4821-a25b-946e6725ef65,02/13/2007,12:30,Retail Price Index (YoY) (Jan),MEDIUM,GBP,4.2%,-,4.5%,-,
513f912f-7c94-40bd-8b93-4dd9f44e8f83,02/13/2007,13:00,ZEW Survey – Economic Sentiment (Feb),HIGH,EUR,2.9,-,5,-,
4837f69f-b346-42d4-9351-d05d85d5a4d0,02/13/2007,13:00,Gross Domestic Product s.a. (QoQ) (Q4),LOW,EUR,0.6%,0,0.6%,-,
6a88ecb5-d111-44a0-88b9-54d69162dc90,02/13/2007,13:00,Gross Domestic Product s.a. (YoY) (Q4),LOW,EUR,3.3%,-,3%,-,
54864b62-5760-408c-9133-1e4ff5165185,02/13/2007,13:00,Industrial Production s.a. (MoM) (Dec),LOW,EUR,1%,-,0.4%,0.2% ,
772346e6-16ba-438d-bd66-c82ae5773ce7,02/13/2007,13:00,Industrial Production w.d.a. (YoY) (Dec),NONE,EUR,4%,-,2.5%,2.5% ,
e6a19283-8ced-4f5c-a3b3-33f653301ecb,02/13/2007,16:30,Goods and Services Trade Balance (Dec),MEDIUM,USD,$-61.45B,-,$-59.5B,$-58.2B,
4849093b-07cc-4aa0-83e9-9079ae02ec96,02/14/2007,07:30,Capacity Utilization (Dec),LOW,JPY,106.1%,-,-,-,
67137b0a-3e9c-4b29-931c-8c4031623485,02/14/2007,07:30,Industrial Production (MoM) (Dec),LOW,JPY,0.9%,0,0.9%,-,
1f346b8d-f591-4aa8-9f73-e8b47499470b,02/14/2007,07:30,Industrial Production (YoY) (Dec),NONE,JPY,4.8%,-,-,-,
d9935600-0599-4e62-9083-ea209f4cafc7,02/14/2007,11:00,Riksbank Interest Rate Decision,NONE,SEK,3.25%,-,-,-,
c1917e3a-1eb2-4fc3-952d-f202f0b0b14b,02/14/2007,12:30,Average Earnings Excluding Bonus (3Mo/Yr) (Jan),MEDIUM,GBP,3.6%,-,3.7%,-,
17b4ce2b-ef60-4526-90ce-aed62403dc85,02/14/2007,12:30,Average Earnings Including Bonus (3Mo/Yr) (Dec),MEDIUM,GBP,4.2%,-,4.1%,-,
7e385d0d-d4e5-4dc3-b141-021b2dd8568e,02/14/2007,12:30,ILO Unemployment Rate (3M) (Dec),NONE,GBP,5.5%,0,5.5%,-,
0667f9d4-c0bc-4f6b-8df3-9cdb758aa410,02/14/2007,13:30,BoE Monetary Policy Report,MEDIUM,GBP,,,,,REPORT
6201408b-3328-4b42-87c1-3fdee351afde,02/14/2007,16:30,Retail Sales (MoM) (Jan),HIGH,USD,0.5%,-,0.3%,0.9% ,
