open,high,low,close,volume,datetime
1.18468,1.18484,1.18429,1.18457,1993.0,2020-08-17 04:00:00
1.18457,1.1867,1.18454,1.1857,2520.0,2020-08-17 05:00:00
1.1857,1.18608,1.18549,1.18595,1132.0,2020-08-17 06:00:00
1.18595,1.18595,1.18527,1.18559,1228.0,2020-08-17 07:00:00
1.18559,1.18621,1.18514,1.18604,876.0,2020-08-17 08:00:00
1.18604,1.18674,1.1857,1.18615,4011.0,2020-08-17 09:00:00
1.18615,1.18656,1.18432,1.18526,5972.0,2020-08-17 10:00:00
1.18526,1.18534,1.18281,1.18376,6019.0,2020-08-17 11:00:00
1.18376,1.18557,1.18363,1.18548,4737.0,2020-08-17 12:00:00
1.18548,1.18567,1.18427,1.185,4597.0,2020-08-17 13:00:00
1.185,1.18571,1.18334,1.18557,5746.0,2020-08-17 14:00:00
1.18557,1.18632,1.18481,1.18565,5556.0,2020-08-17 15:00:00
1.18565,1.18804,1.18508,1.18727,6520.0,2020-08-17 16:00:00
1.18727,1.18802,1.18616,1.18671,6395.0,2020-08-17 17:00:00
1.18671,1.18696,1.18615,1.18681,5563.0,2020-08-17 18:00:00
1.18681,1.18686,1.18563,1.18672,3585.0,2020-08-17 19:00:00
1.18672,1.18708,1.18634,1.18634,2013.0,2020-08-17 20:00:00
1.18633,1.18664,1.18595,1.18653,1896.0,2020-08-17 21:00:00
1.18653,1.18716,1.18631,1.18705,1906.0,2020-08-17 22:00:00
1.18705,1.18734,1.1869,1.18692,907.0,2020-08-17 23:00:00
1.18692,1.18756,1.18619,1.18715,2143.0,2020-08-18 00:00:00
1.18715,1.1873,1.18681,1.18719,1100.0,2020-08-18 01:00:00
1.18719,1.18749,1.18706,1.18741,651.0,2020-08-18 02:00:00
1.18741,1.18912,1.18737,1.189,2729.0,2020-08-18 03:00:00
1.189,1.1896,1.18826,1.1889,3733.0,2020-08-18 04:00:00
1.1889,1.18942,1.18857,1.18885,2794.0,2020-08-18 05:00:00
1.18885,1.18918,1.18849,1.18853,1747.0,2020-08-18 06:00:00
1.18853,1.18946,1.18853,1.18913,1492.0,2020-08-18 07:00:00
1.18913,1.1895,1.18881,1.18916,1949.0,2020-08-18 08:00:00
1.18916,1.19036,1.18828,1.1885,5727.0,2020-08-18 09:00:00
1.1885,1.19052,1.18819,1.18926,9483.0,2020-08-18 10:00:00
1.18926,1.19146,1.18854,1.19098,8324.0,2020-08-18 11:00:00
1.19098,1.1912,1.19006,1.19025,6253.0,2020-08-18 12:00:00
1.19025,1.19091,1.18966,1.19003,4902.0,2020-08-18 13:00:00
1.19003,1.19071,1.1897,1.19059,4743.0,2020-08-18 14:00:00
1.19059,1.19441,1.19034,1.19356,9171.0,2020-08-18 15:00:00
1.19356,1.19651,1.19348,1.19573,10532.0,2020-08-18 16:00:00
1.19573,1.19604,1.19182,1.192,12005.0,2020-08-18 17:00:00
1.192,1.19319,1.19175,1.19274,5476.0,2020-08-18 18:00:00
1.19274,1.19377,1.19215,1.19354,4382.0,2020-08-18 19:00:00
1.19354,1.19376,1.19291,1.19311,3299.0,2020-08-18 20:00:00
1.19311,1.19381,1.19276,1.19374,2292.0,2020-08-18 21:00:00
1.19374,1.19377,1.19297,1.19325,2084.0,2020-08-18 22:00:00
1.19325,1.19375,1.19283,1.19304,1419.0,2020-08-18 23:00:00
1.19304,1.19334,1.19274,1.19302,1520.0,2020-08-19 00:00:00
1.19302,1.19392,1.19274,1.19389,2433.0,2020-08-19 01:00:00
1.19389,1.19504,1.19352,1.19459,1374.0,2020-08-19 02:00:00
1.19459,1.19511,1.19389,1.1947,3258.0,2020-08-19 03:00:00
1.1947,1.19522,1.19377,1.19397,3620.0,2020-08-19 04:00:00
1.19397,1.19399,1.19318,1.19363,2585.0,2020-08-19 05:00:00
1.19363,1.19404,1.19272,1.19292,1875.0,2020-08-19 06:00:00
1.19292,1.19347,1.19283,1.19305,1865.0,2020-08-19 07:00:00
1.19305,1.19415,1.19274,1.19368,2732.0,2020-08-19 08:00:00
1.19368,1.1947,1.19343,1.19347,5015.0,2020-08-19 09:00:00
1.19347,1.19381,1.19216,1.19367,7041.0,2020-08-19 10:00:00
1.19367,1.19452,1.19333,1.19399,6375.0,2020-08-19 11:00:00
1.19399,1.19502,1.19319,1.1936,5011.0,2020-08-19 12:00:00
1.1936,1.19427,1.19323,1.19368,4529.0,2020-08-19 13:00:00
1.19368,1.19412,1.1925,1.19341,5324.0,2020-08-19 14:00:00
1.19341,1.19383,1.19268,1.19302,5560.0,2020-08-19 15:00:00
1.19302,1.19482,1.19247,1.19431,6762.0,2020-08-19 16:00:00
1.19431,1.19457,1.18956,1.18998,11350.0,2020-08-19 17:00:00
1.18998,1.19084,1.18894,1.18975,7864.0,2020-08-19 18:00:00
1.18975,1.18975,1.18649,1.1877,6653.0,2020-08-19 19:00:00
1.1877,1.1883,1.18679,1.18816,4044.0,2020-08-19 20:00:00
1.18816,1.18934,1.18296,1.18554,18057.0,2020-08-19 21:00:00
1.18554,1.18595,1.18362,1.18452,8467.0,2020-08-19 22:00:00
1.18452,1.18468,1.18354,1.18354,2136.0,2020-08-19 23:00:00
1.18354,1.18431,1.18354,1.18411,1311.0,2020-08-20 00:00:00
1.18411,1.18524,1.18376,1.18508,1892.0,2020-08-20 01:00:00
1.18508,1.1851,1.18422,1.18433,1486.0,2020-08-20 02:00:00
1.18433,1.18495,1.18381,1.18442,2562.0,2020-08-20 03:00:00
1.18442,1.18473,1.18306,1.18434,4504.0,2020-08-20 04:00:00
1.18434,1.1844,1.18348,1.18439,2448.0,2020-08-20 05:00:00
1.18439,1.18529,1.18413,1.18468,2724.0,2020-08-20 06:00:00
1.18467,1.18511,1.1845,1.18471,1248.0,2020-08-20 07:00:00
1.18472,1.18472,1.18325,1.1841,2977.0,2020-08-20 08:00:00
1.1841,1.18464,1.18321,1.18384,5791.0,2020-08-20 09:00:00
1.18384,1.18681,1.18372,1.18522,9299.0,2020-08-20 10:00:00
1.18522,1.18556,1.18115,1.1836,10956.0,2020-08-20 11:00:00
1.1836,1.18441,1.18208,1.18333,8182.0,2020-08-20 12:00:00
1.18333,1.18444,1.1827,1.18392,7182.0,2020-08-20 13:00:00
1.18392,1.18497,1.183,1.18489,6348.0,2020-08-20 14:00:00
1.18489,1.18553,1.18259,1.183,8921.0,2020-08-20 15:00:00
1.18301,1.1837,1.18016,1.18295,13502.0,2020-08-20 16:00:00
1.18295,1.18477,1.18225,1.1841,12544.0,2020-08-20 17:00:00
1.1841,1.18613,1.18381,1.18588,8274.0,2020-08-20 18:00:00
1.18588,1.18647,1.18519,1.18536,6327.0,2020-08-20 19:00:00
1.18536,1.1858,1.18481,1.18503,4156.0,2020-08-20 20:00:00
1.18503,1.18591,1.18493,1.18515,4347.0,2020-08-20 21:00:00
1.18515,1.18615,1.18489,1.1861,4461.0,2020-08-20 22:00:00
1.1861,1.18626,1.18593,1.18595,1230.0,2020-08-20 23:00:00
1.18595,1.18613,1.1853,1.18597,146.0,2020-08-21 00:00:00
1.18597,1.18652,1.18596,1.18647,1058.0,2020-08-21 01:00:00
1.18647,1.18705,1.18641,1.1869,1076.0,2020-08-21 02:00:00
1.1869,1.18763,1.18669,1.18739,3307.0,2020-08-21 03:00:00
1.18739,1.18748,1.18637,1.18666,3319.0,2020-08-21 04:00:00
1.18666,1.18719,1.18622,1.18709,2007.0,2020-08-21 05:00:00
1.18709,1.18747,1.18704,1.18727,1393.0,2020-08-21 06:00:00
1.18727,1.18776,1.18717,1.18764,1198.0,2020-08-21 07:00:00
1.18764,1.18823,1.18742,1.18805,2162.0,2020-08-21 08:00:00
1.18805,1.18819,1.18648,1.18698,5186.0,2020-08-21 09:00:00
1.18698,1.18728,1.18319,1.18399,9855.0,2020-08-21 10:00:00
1.18399,1.184,1.17988,1.18121,10637.0,2020-08-21 11:00:00
1.18121,1.18178,1.18044,1.18131,6443.0,2020-08-21 12:00:00
1.18131,1.18168,1.17828,1.18023,8129.0,2020-08-21 13:00:00
1.18022,1.18022,1.17713,1.17741,9602.0,2020-08-21 14:00:00
1.17741,1.17892,1.17597,1.17844,11275.0,2020-08-21 15:00:00
1.17844,1.17869,1.17541,1.17609,10178.0,2020-08-21 16:00:00
1.17609,1.17868,1.17536,1.17791,9223.0,2020-08-21 17:00:00
1.17791,1.17849,1.1769,1.17738,6304.0,2020-08-21 18:00:00
1.17738,1.17738,1.17609,1.17718,4763.0,2020-08-21 19:00:00
1.17718,1.17854,1.17691,1.17843,4056.0,2020-08-21 20:00:00
1.17844,1.17883,1.178,1.17876,2530.0,2020-08-21 21:00:00
1.17876,1.17949,1.17852,1.17937,2601.0,2020-08-21 22:00:00
1.17937,1.1798,1.17935,1.17953,1553.0,2020-08-21 23:00:00
1.17917,1.17972,1.17885,1.17943,439.0,2020-08-24 00:00:00
1.17945,1.18012,1.17943,1.18003,2249.0,2020-08-24 01:00:00
1.18003,1.18061,1.1796,1.17975,1569.0,2020-08-24 02:00:00
1.17975,1.17997,1.17902,1.17943,2540.0,2020-08-24 03:00:00
1.17943,1.18059,1.17929,1.18016,3032.0,2020-08-24 04:00:00
1.18015,1.1804,1.179,1.17907,1988.0,2020-08-24 05:00:00
1.17907,1.17947,1.17841,1.17873,1680.0,2020-08-24 06:00:00
1.17873,1.17942,1.17868,1.17937,1226.0,2020-08-24 07:00:00
1.17937,1.18032,1.17904,1.18031,1561.0,2020-08-24 08:00:00
1.18031,1.18082,1.1794,1.18054,4205.0,2020-08-24 09:00:00
1.18054,1.18147,1.18026,1.18135,6767.0,2020-08-24 10:00:00
1.18135,1.18244,1.18081,1.18215,6149.0,2020-08-24 11:00:00
1.18215,1.18393,1.18209,1.18329,5268.0,2020-08-24 12:00:00
1.18329,1.18436,1.18273,1.18316,4039.0,2020-08-24 13:00:00
1.18316,1.18455,1.18276,1.18426,5164.0,2020-08-24 14:00:00
1.18426,1.18491,1.18325,1.18417,5641.0,2020-08-24 15:00:00
1.18417,1.18444,1.18248,1.18251,7381.0,2020-08-24 16:00:00
1.18251,1.18276,1.18103,1.18127,9111.0,2020-08-24 17:00:00
1.18127,1.18138,1.17919,1.18024,6480.0,2020-08-24 18:00:00
1.18024,1.18061,1.17909,1.17989,4281.0,2020-08-24 19:00:00
1.17989,1.1805,1.17929,1.17971,3770.0,2020-08-24 20:00:00
1.17971,1.1799,1.1791,1.17916,2908.0,2020-08-24 21:00:00
1.17915,1.17921,1.17837,1.17912,2286.0,2020-08-24 22:00:00
1.17912,1.17912,1.17845,1.1787,1246.0,2020-08-24 23:00:00
1.17868,1.17916,1.17845,1.17889,474.0,2020-08-25 00:00:00
1.17889,1.17946,1.17875,1.17932,1022.0,2020-08-25 01:00:00
1.17933,1.17947,1.17904,1.1793,891.0,2020-08-25 02:00:00
1.1793,1.17998,1.17836,1.1798,3298.0,2020-08-25 03:00:00
1.1798,1.18066,1.17958,1.18058,2955.0,2020-08-25 04:00:00
1.18058,1.18076,1.1799,1.18043,2665.0,2020-08-25 05:00:00
1.18043,1.18074,1.18011,1.18053,1423.0,2020-08-25 06:00:00
1.18053,1.18143,1.18053,1.18098,1933.0,2020-08-25 07:00:00
1.18098,1.18109,1.18048,1.18092,2320.0,2020-08-25 08:00:00
1.18092,1.18147,1.17983,1.17993,4099.0,2020-08-25 09:00:00
1.17993,1.1829,1.17974,1.18262,6856.0,2020-08-25 10:00:00
1.18262,1.18343,1.18103,1.1823,7778.0,2020-08-25 11:00:00
1.1823,1.18419,1.18203,1.18277,6285.0,2020-08-25 12:00:00
1.18277,1.18377,1.18237,1.18253,6113.0,2020-08-25 13:00:00
1.18253,1.18307,1.18092,1.18126,4830.0,2020-08-25 14:00:00
1.18126,1.18209,1.18032,1.18158,6520.0,2020-08-25 15:00:00
1.18158,1.18431,1.18145,1.183,10946.0,2020-08-25 16:00:00
1.183,1.18365,1.1811,1.18223,11512.0,2020-08-25 17:00:00
1.18223,1.18307,1.18085,1.1817,7634.0,2020-08-25 18:00:00
1.1817,1.18194,1.18046,1.18113,4841.0,2020-08-25 19:00:00
1.18113,1.18203,1.18106,1.18203,2884.0,2020-08-25 20:00:00
1.18202,1.18343,1.18181,1.18337,3374.0,2020-08-25 21:00:00
1.18337,1.18368,1.18302,1.18302,2236.0,2020-08-25 22:00:00
1.18302,1.18353,1.183,1.18335,1007.0,2020-08-25 23:00:00
1.18335,1.18349,1.18315,1.18326,420.0,2020-08-26 00:00:00
1.18326,1.18363,1.18319,1.18329,785.0,2020-08-26 01:00:00
1.18329,1.1838,1.18309,1.18336,898.0,2020-08-26 02:00:00
1.18336,1.18385,1.18269,1.18282,2702.0,2020-08-26 03:00:00
1.18282,1.18343,1.18271,1.18318,2533.0,2020-08-26 04:00:00
1.18318,1.18321,1.18171,1.1819,1961.0,2020-08-26 05:00:00
1.1819,1.18204,1.1816,1.18181,1272.0,2020-08-26 06:00:00
1.18181,1.18205,1.18094,1.18114,1234.0,2020-08-26 07:00:00
1.18114,1.18135,1.18064,1.18121,1936.0,2020-08-26 08:00:00
1.18121,1.18192,1.18097,1.18114,3804.0,2020-08-26 09:00:00
1.18114,1.18246,1.18001,1.18072,7442.0,2020-08-26 10:00:00
1.18072,1.18228,1.18036,1.18138,6405.0,2020-08-26 11:00:00
1.18138,1.18198,1.18035,1.1816,5505.0,2020-08-26 12:00:00
1.1816,1.18251,1.1809,1.18126,5054.0,2020-08-26 13:00:00
1.18126,1.18174,1.17947,1.17951,5013.0,2020-08-26 14:00:00
1.17951,1.17972,1.17717,1.17879,7499.0,2020-08-26 15:00:00
1.17879,1.18184,1.17806,1.18147,9211.0,2020-08-26 16:00:00
1.18146,1.18271,1.18082,1.18171,8382.0,2020-08-26 17:00:00
1.18171,1.18264,1.18099,1.18121,6150.0,2020-08-26 18:00:00
1.18121,1.18351,1.18116,1.18318,4724.0,2020-08-26 19:00:00
1.18318,1.18387,1.18225,1.18227,4252.0,2020-08-26 20:00:00
1.18227,1.18244,1.18143,1.18146,2900.0,2020-08-26 21:00:00
1.18146,1.18281,1.18144,1.18276,3327.0,2020-08-26 22:00:00
1.18276,1.18321,1.1825,1.18292,1497.0,2020-08-26 23:00:00
1.1829,1.18316,1.18266,1.1828,792.0,2020-08-27 00:00:00
1.1828,1.18377,1.1828,1.1836,1584.0,2020-08-27 01:00:00
1.1836,1.18399,1.18342,1.18394,1057.0,2020-08-27 02:00:00
1.18394,1.18444,1.1836,1.18389,2174.0,2020-08-27 03:00:00
1.18389,1.18492,1.18277,1.18286,3963.0,2020-08-27 04:00:00
1.18286,1.18324,1.18252,1.18272,2404.0,2020-08-27 05:00:00
1.18272,1.18336,1.18237,1.1833,1556.0,2020-08-27 06:00:00
1.1833,1.18353,1.18305,1.18322,1120.0,2020-08-27 07:00:00
1.18322,1.18324,1.18237,1.18304,2499.0,2020-08-27 08:00:00
1.18304,1.18389,1.18234,1.18303,4126.0,2020-08-27 09:00:00
1.18303,1.18397,1.18159,1.18338,7912.0,2020-08-27 10:00:00
1.18338,1.18385,1.18273,1.18335,7001.0,2020-08-27 11:00:00
1.18335,1.18399,1.1821,1.18244,4953.0,2020-08-27 12:00:00
1.18244,1.18253,1.18013,1.18051,4968.0,2020-08-27 13:00:00
1.18051,1.18181,1.17935,1.18124,5924.0,2020-08-27 14:00:00
1.18124,1.18386,1.17985,1.18322,8443.0,2020-08-27 15:00:00
1.18322,1.19012,1.17865,1.18034,33527.0,2020-08-27 16:00:00
1.18034,1.18093,1.17618,1.17881,23718.0,2020-08-27 17:00:00
1.17881,1.18292,1.1779,1.18224,12973.0,2020-08-27 18:00:00
1.18224,1.18319,1.17951,1.17969,11514.0,2020-08-27 19:00:00
1.17969,1.18271,1.17922,1.1822,7932.0,2020-08-27 20:00:00
1.18221,1.18345,1.18212,1.18219,7833.0,2020-08-27 21:00:00
1.18219,1.18271,1.18175,1.18185,5428.0,2020-08-27 22:00:00
1.18185,1.18231,1.18175,1.18211,1175.0,2020-08-27 23:00:00
1.18211,1.18211,1.18174,1.18181,1116.0,2020-08-28 00:00:00
1.18181,1.18241,1.18175,1.1818,823.0,2020-08-28 01:00:00
1.1818,1.18215,1.18145,1.18201,1069.0,2020-08-28 02:00:00
1.18201,1.18205,1.18104,1.18166,2819.0,2020-08-28 03:00:00
1.18166,1.18283,1.18142,1.18281,2515.0,2020-08-28 04:00:00
1.18281,1.18355,1.18259,1.18349,3802.0,2020-08-28 05:00:00
1.18349,1.18591,1.18345,1.18585,4858.0,2020-08-28 06:00:00
1.18585,1.1874,1.18521,1.18728,3852.0,2020-08-28 07:00:00
1.18728,1.18791,1.18626,1.18726,10776.0,2020-08-28 08:00:00
1.18726,1.18772,1.18603,1.18664,10216.0,2020-08-28 09:00:00
1.18664,1.18992,1.18659,1.18907,11003.0,2020-08-28 10:00:00
1.18907,1.19174,1.1885,1.19086,9892.0,2020-08-28 11:00:00
1.19086,1.19192,1.18858,1.18887,7916.0,2020-08-28 12:00:00
1.18887,1.19053,1.18849,1.19041,5648.0,2020-08-28 13:00:00
1.19041,1.19184,1.18997,1.19108,6712.0,2020-08-28 14:00:00
1.19108,1.19184,1.18742,1.18853,10149.0,2020-08-28 15:00:00
1.18853,1.18969,1.18745,1.18783,12873.0,2020-08-28 16:00:00
1.18783,1.19104,1.18668,1.18956,14528.0,2020-08-28 17:00:00
1.18956,1.19062,1.18871,1.18998,7963.0,2020-08-28 18:00:00
1.18998,1.19053,1.18872,1.18879,4120.0,2020-08-28 19:00:00
1.18879,1.18921,1.18838,1.18859,3288.0,2020-08-28 20:00:00
1.18859,1.18932,1.18834,1.18899,3433.0,2020-08-28 21:00:00
1.18899,1.18983,1.18828,1.18976,3570.0,2020-08-28 22:00:00
1.18976,1.1906,1.18963,1.19055,1138.0,2020-08-28 23:00:00
1.18989,1.19092,1.18934,1.19068,531.0,2020-08-31 00:00:00
1.19071,1.19129,1.19011,1.19077,4706.0,2020-08-31 01:00:00
1.19078,1.19197,1.19046,1.19164,1969.0,2020-08-31 02:00:00
1.19164,1.1929,1.19061,1.19073,4731.0,2020-08-31 03:00:00
1.19073,1.19083,1.18961,1.19076,4417.0,2020-08-31 04:00:00
1.19076,1.19139,1.19029,1.19139,2172.0,2020-08-31 05:00:00
1.19139,1.19166,1.19078,1.19108,1915.0,2020-08-31 06:00:00
1.19108,1.19108,1.18994,1.19005,1445.0,2020-08-31 07:00:00
1.19005,1.19057,1.18994,1.19035,2035.0,2020-08-31 08:00:00
1.19035,1.19078,1.18932,1.19059,3892.0,2020-08-31 09:00:00
1.19059,1.19114,1.18916,1.1892,7152.0,2020-08-31 10:00:00
1.1892,1.19084,1.18834,1.19075,7626.0,2020-08-31 11:00:00
1.19073,1.19171,1.19071,1.19166,6725.0,2020-08-31 12:00:00
1.19166,1.19258,1.19086,1.19187,4558.0,2020-08-31 13:00:00
1.19187,1.19394,1.19178,1.19389,5552.0,2020-08-31 14:00:00
1.19389,1.19399,1.19285,1.19334,4667.0,2020-08-31 15:00:00
1.19334,1.19482,1.19208,1.19237,8043.0,2020-08-31 16:00:00
1.19237,1.19655,1.19229,1.196,10366.0,2020-08-31 17:00:00
1.196,1.196,1.19418,1.19501,7447.0,2020-08-31 18:00:00
1.19501,1.19512,1.19394,1.19436,3878.0,2020-08-31 19:00:00
1.19436,1.19495,1.19418,1.19428,2757.0,2020-08-31 20:00:00
1.19428,1.19429,1.1933,1.1934,2511.0,2020-08-31 21:00:00
1.1934,1.19368,1.19251,1.19325,4243.0,2020-08-31 22:00:00
1.19325,1.19383,1.19278,1.19354,2208.0,2020-08-31 23:00:00
1.19354,1.19402,1.19316,1.19378,516.0,2020-09-01 00:00:00
1.19378,1.19395,1.1936,1.19368,946.0,2020-09-01 01:00:00
1.19368,1.19406,1.19353,1.1936,736.0,2020-09-01 02:00:00
1.1936,1.19476,1.19356,1.19405,3514.0,2020-09-01 03:00:00
1.19405,1.19733,1.19405,1.197,4819.0,2020-09-01 04:00:00
1.197,1.19941,1.19649,1.19906,8579.0,2020-09-01 05:00:00
1.19906,1.19967,1.19847,1.19889,4016.0,2020-09-01 06:00:00
1.19888,1.19945,1.19864,1.19868,2782.0,2020-09-01 07:00:00
1.19869,1.19943,1.19828,1.19931,3508.0,2020-09-01 08:00:00
1.19931,1.19931,1.19744,1.19761,7075.0,2020-09-01 09:00:00
1.19761,1.19962,1.19642,1.19901,9990.0,2020-09-01 10:00:00
1.199,1.19907,1.1961,1.19725,8963.0,2020-09-01 11:00:00
1.19725,1.19818,1.19631,1.19801,5714.0,2020-09-01 12:00:00
1.19801,1.19941,1.1969,1.19867,6792.0,2020-09-01 13:00:00
1.19867,1.19947,1.19785,1.1987,8163.0,2020-09-01 14:00:00
1.1987,1.19897,1.19762,1.19882,6037.0,2020-09-01 15:00:00
1.19882,1.20107,1.19636,1.19743,11968.0,2020-09-01 16:00:00
1.19743,1.19748,1.19354,1.19629,12801.0,2020-09-01 17:00:00
1.19629,1.19657,1.19442,1.19482,6749.0,2020-09-01 18:00:00
1.19482,1.19501,1.19313,1.19336,5297.0,2020-09-01 19:00:00
1.19336,1.19336,1.19049,1.19151,7451.0,2020-09-01 20:00:00
1.19151,1.19186,1.19039,1.19095,4826.0,2020-09-01 21:00:00
1.19095,1.19119,1.19007,1.19118,3491.0,2020-09-01 22:00:00
1.19118,1.19142,1.19083,1.19112,1373.0,2020-09-01 23:00:00
1.19109,1.19173,1.19098,1.19146,327.0,2020-09-02 00:00:00
1.19146,1.19208,1.19136,1.19173,774.0,2020-09-02 01:00:00
1.19173,1.19282,1.19163,1.1922,1665.0,2020-09-02 02:00:00
1.1922,1.19234,1.19056,1.1907,2981.0,2020-09-02 03:00:00
1.1907,1.19085,1.18911,1.19011,4931.0,2020-09-02 04:00:00
1.19011,1.19074,1.18978,1.19052,1753.0,2020-09-02 05:00:00
1.19052,1.19064,1.18981,1.19024,1135.0,2020-09-02 06:00:00
1.19024,1.19086,1.19003,1.19045,1271.0,2020-09-02 07:00:00
1.19045,1.19082,1.18971,1.1907,2218.0,2020-09-02 08:00:00
1.1907,1.19129,1.18901,1.19028,5757.0,2020-09-02 09:00:00
1.19028,1.19073,1.18634,1.18736,9054.0,2020-09-02 10:00:00
1.18736,1.18753,1.18517,1.18567,6059.0,2020-09-02 11:00:00
1.18567,1.18715,1.18538,1.18706,5439.0,2020-09-02 12:00:00
1.18706,1.18769,1.1856,1.18607,4728.0,2020-09-02 13:00:00
1.18607,1.18637,1.18447,1.18555,7060.0,2020-09-02 14:00:00
1.18555,1.18759,1.18513,1.18582,8514.0,2020-09-02 15:00:00
1.18583,1.18598,1.18233,1.18346,10424.0,2020-09-02 16:00:00
1.18346,1.18467,1.18214,1.18397,9886.0,2020-09-02 17:00:00
1.18397,1.18426,1.18264,1.18389,7115.0,2020-09-02 18:00:00
1.18389,1.18488,1.18267,1.18472,4724.0,2020-09-02 19:00:00
1.18472,1.18473,1.18289,1.1833,4496.0,2020-09-02 20:00:00
1.1833,1.18336,1.18225,1.18238,3751.0,2020-09-02 21:00:00
1.18238,1.18465,1.18231,1.18458,4111.0,2020-09-02 22:00:00
1.18458,1.18573,1.18424,1.18539,1791.0,2020-09-02 23:00:00
1.18539,1.18548,1.18502,1.18537,448.0,2020-09-03 00:00:00
1.18537,1.18546,1.18503,1.18529,795.0,2020-09-03 01:00:00
1.18529,1.18543,1.18447,1.18452,1403.0,2020-09-03 02:00:00
1.18452,1.18462,1.18293,1.18306,2872.0,2020-09-03 03:00:00
1.18306,1.18359,1.18237,1.18301,3459.0,2020-09-03 04:00:00
1.18301,1.18352,1.18211,1.18266,2907.0,2020-09-03 05:00:00
1.18266,1.18273,1.18195,1.18202,1560.0,2020-09-03 06:00:00
1.18202,1.18249,1.1804,1.18096,3412.0,2020-09-03 07:00:00
1.18096,1.18118,1.17961,1.18015,3916.0,2020-09-03 08:00:00
1.18014,1.18071,1.17889,1.17974,6254.0,2020-09-03 09:00:00
1.17973,1.18199,1.17883,1.18171,8824.0,2020-09-03 10:00:00
1.18171,1.18355,1.18145,1.1832,7389.0,2020-09-03 11:00:00
1.18321,1.18354,1.18189,1.18225,7018.0,2020-09-03 12:00:00
1.18225,1.18281,1.18108,1.18119,5828.0,2020-09-03 13:00:00
1.18119,1.1813,1.18011,1.18128,4826.0,2020-09-03 14:00:00
1.18128,1.18407,1.18063,1.18317,7580.0,2020-09-03 15:00:00
1.18317,1.18484,1.18266,1.18434,7036.0,2020-09-03 16:00:00
1.18434,1.18483,1.18236,1.18369,11675.0,2020-09-03 17:00:00
1.18369,1.18395,1.18108,1.18292,11152.0,2020-09-03 18:00:00
1.18292,1.18436,1.18253,1.18328,7009.0,2020-09-03 19:00:00
1.18328,1.18472,1.18313,1.18468,5618.0,2020-09-03 20:00:00
1.18468,1.1859,1.1846,1.18561,4089.0,2020-09-03 21:00:00
1.18561,1.18639,1.18467,1.18557,5420.0,2020-09-03 22:00:00
1.18557,1.18584,1.185,1.18506,1486.0,2020-09-03 23:00:00
1.18506,1.1851,1.18459,1.185,420.0,2020-09-04 00:00:00
1.185,1.18509,1.18439,1.18457,789.0,2020-09-04 01:00:00
1.18457,1.18502,1.18383,1.18408,1978.0,2020-09-04 02:00:00
1.18408,1.18573,1.18408,1.1852,3254.0,2020-09-04 03:00:00
1.1852,1.18576,1.18452,1.18518,2437.0,2020-09-04 04:00:00
1.18518,1.18565,1.18404,1.18406,2481.0,2020-09-04 05:00:00
1.18406,1.18495,1.18401,1.18472,1470.0,2020-09-04 06:00:00
1.18472,1.18527,1.18442,1.1851,1388.0,2020-09-04 07:00:00
1.1851,1.18517,1.18437,1.18516,1604.0,2020-09-04 08:00:00
1.18513,1.18522,1.18342,1.18361,4139.0,2020-09-04 09:00:00
1.18361,1.18534,1.18327,1.18395,7336.0,2020-09-04 10:00:00
1.18395,1.18649,1.1838,1.18585,5223.0,2020-09-04 11:00:00
1.18584,1.18622,1.1844,1.1852,4126.0,2020-09-04 12:00:00
1.1852,1.18584,1.18417,1.18466,4061.0,2020-09-04 13:00:00
1.18466,1.18543,1.18391,1.18428,5716.0,2020-09-04 14:00:00
1.18428,1.18543,1.1801,1.18109,13545.0,2020-09-04 15:00:00
1.18109,1.18136,1.17897,1.17984,10845.0,2020-09-04 16:00:00
1.17984,1.18061,1.17855,1.17968,12370.0,2020-09-04 17:00:00
1.17968,1.18209,1.17801,1.18195,9841.0,2020-09-04 18:00:00
1.18195,1.18358,1.18156,1.18345,8490.0,2020-09-04 19:00:00
1.18345,1.1847,1.18314,1.18434,4841.0,2020-09-04 20:00:00
1.18434,1.18542,1.18396,1.18507,3926.0,2020-09-04 21:00:00
1.18507,1.18524,1.18419,1.18424,3556.0,2020-09-04 22:00:00
1.18424,1.18431,1.18358,1.18367,1498.0,2020-09-04 23:00:00
1.18443,1.18457,1.18309,1.18399,506.0,2020-09-07 00:00:00
1.18399,1.18425,1.18357,1.18399,1385.0,2020-09-07 01:00:00
1.18399,1.18431,1.18329,1.18338,1000.0,2020-09-07 02:00:00
1.18338,1.1842,1.18327,1.18355,2610.0,2020-09-07 03:00:00
1.18355,1.18405,1.18343,1.18357,2467.0,2020-09-07 04:00:00
1.18357,1.18363,1.18294,1.18344,1485.0,2020-09-07 05:00:00
1.18344,1.18376,1.18311,1.18359,837.0,2020-09-07 06:00:00
1.18359,1.18366,1.18317,1.18333,883.0,2020-09-07 07:00:00
1.18333,1.18354,1.18263,1.18289,1896.0,2020-09-07 08:00:00
1.18292,1.18324,1.18238,1.18277,3356.0,2020-09-07 09:00:00
1.18276,1.1845,1.18239,1.18373,5963.0,2020-09-07 10:00:00
1.18373,1.18481,1.18311,1.18319,4734.0,2020-09-07 11:00:00
1.18319,1.18366,1.18245,1.1828,3984.0,2020-09-07 12:00:00
