feature,rf_imp,lgbm_imp,logreg_imp,is_noise,avg_imp,rf_vote,lgbm_vote,logreg_vote,total_votes
noise_gaussian_3,0.008058917975811267,113,0.002070051366989061,True,67.80262468052945,0,0,0,0
hour,0.029296560653610897,112,0.13795381404585325,False,67.22258434960068,1,0,1,2
d1_ema50,0.008642078346742762,110,0.05182359674809292,False,66.00777498317883,0,0,1,1
d1_ema20,0.007958450789759272,108,0.031162889618827787,False,64.80550382419881,0,0,0,0
return_1b,0.007550879595936408,108,0.01116108497617535,False,64.80338137237639,0,0,0,0
noise_uniform_2,0.007418728182135265,108,0.00039283438534112424,True,64.80226490189318,0,0,0,0
atr_lag_2,0.010643421770319827,106,0.3556821484800213,False,63.63876124137909,1,0,1,2
rsi_lag_2,0.008302620954479535,106,0.011026021922389268,False,63.60359338847858,0,0,0,0
noise_gaussian_2,0.007502406396327543,105,0.003570488755955149,True,63.00260777079449,0,0,0,0
rsi_lag_1,0.007838849286169248,103,0.03683180659717848,False,61.806034835445566,0,0,0,0
noise_uniform_1,0.00799871037215506,99,0.012338419462691184,True,59.403633455057914,0,0,0,0
ema_200,0.009341168444576263,97,0.024051857713373745,False,58.205207536304705,0,0,0,0
hour_sin,0.0099331974060173,92,0.14568264386069038,False,55.21754822360787,1,0,1,2
ema_100,0.009038211076789593,91,0.016394990981587813,False,54.6043509624212,0,0,0,0
bb_lower,0.008037869679846139,90,0.018150034080272368,False,54.00422636431198,0,0,0,0
roc_10,0.007693570344493357,86,0.04956421087463227,False,51.607264492190815,0,0,1,1
williams_r,0.008100506151038574,81,0.07775636237345654,False,48.61020578808266,0,0,1,1
body_ratio,0.007200054089929853,80,0.04127118474117775,False,48.0062871347011,0,0,0,0
day_of_week,0.004288281464860821,76,0.028990123545426922,False,45.604185496794,0,0,0,0
momentum_10,0.0072681852126715496,75,0.10377931496868704,False,45.01255838706067,0,0,1,1
body_size,0.007568789899012315,71,0.0033327667819150666,False,42.6026039136479,0,0,0,0
high_events_next_4h,0.0043608063857135835,67,0.04024731397339129,False,40.20533297331305,0,0,0,0
sma_50,0.008616900983862126,67,0.017646196077869755,False,40.20434968990295,0,0,0,0
bb_upper,0.008244518305362238,57,0.01569559099545791,False,34.20404291459115,0,0,0,0
dow_sin,0.003731275858571,57,0.007814032638418754,False,34.20190078602141,0,0,0,0
close_lag_5,0.007330286353891828,53,0.009460274515625765,False,31.803145113357726,0,0,0,0
med_events_next_24h,0.007727634448522592,48,0.03631180402507007,False,28.805949470737062,0,0,0,0
sma_10,0.00795751955564146,46,0.02106660895515868,False,27.60449391676221,0,0,0,0
is_fomc_day,0.0011728464974218563,45,0.061176313080302594,False,27.006469485257256,0,0,1,1
ema_50,0.009002005963976278,45,0.01209521054582331,False,27.003910122843777,0,0,0,0
close_lag_1,0.0074737723980406335,43,0.02206799508888149,False,25.8044489312283,0,0,0,0
sma_20,0.007625969264638703,41,0.016914140440306907,False,24.60397920482342,0,0,0,0
noise_poisson_2,0.0034209253973561337,40,0.01770752667484272,True,24.00279703028669,0,0,0,0
close_lag_2,0.007340288728170457,36,0.07238284827004089,False,21.60944037144545,0,0,1,1
ema_20,0.00798422229354968,33,0.030512389462818888,False,19.805446505634347,0,0,0,0
ema_10,0.0075102717206032505,33,0.028236945741841733,False,19.805076776090363,0,0,0,0
close_lag_3,0.007360935806787047,28,0.029647529948020297,False,16.80517303373684,0,0,0,0
dow_cos,0.001982818715749821,27,0.017663484066949255,False,16.202361194021417,0,0,0,0
noise_poisson_1,0.002522745666790369,26,0.001849860916626874,True,15.6009418097917,0,0,0,0
session_london,0.0235204678322965,16,0.059633190138241636,False,9.613019459363514,1,0,1,2
med_events_next_4h,0.004552688878621639,16,0.04024731397339129,False,9.605390538060925,0,0,0,0
dxy_trend,0.000966377838369408,15,0.05810507079685719,False,9.006100420431196,0,0,1,1
is_nfp_day,0.0004397896007940313,15,0.03899418488305046,False,9.004031355368545,0,0,0,0
high_events_next_1h,0.0010571259375034886,13,0.0043924428997486956,False,7.800756382071226,0,0,0,0
d1_trend,0.0006667604531821194,11,0.04587753170144335,False,6.604787781306098,0,0,0,0
session_overlap,0.005363796555762634,10,0.16030588512936675,False,6.017639727479666,0,0,1,1
return_10b,0.007670501634948776,8,0.04956421087463367,False,4.807257571577948,0,0,1,1
med_events_next_1h,0.0011835968915967859,8,0.0043924428997486956,False,4.8007943233574535,0,0,0,0
session_ny,0.0012242904571650238,3,0.16370081049942312,False,1.8167373681870915,0,0,1,1
session_asian,0.0036650336794449654,2,0.009233366696839988,False,1.2020228467735175,0,0,0,0
any_event_next_1h,0.00034229953875548403,0,0.038584026360122606,False,0.003961092497638906,0,0,0,0
is_snb_day,0.0,0,0.0,False,0.0,0,0,0,0
is_ecb_day,0.0,0,0.0,False,0.0,0,0,0,0
is_boe_day,0.0,0,0.0,False,0.0,0,0,0,0
