feature,rf_imp,lgbm_imp,logreg_imp,is_noise,avg_imp,rf_vote,lgbm_vote,logreg_vote,total_votes
return_1b,0.0081983018303747,847,0.014104148601230984,False,508.2038699054092,0,0,0,0
cci_20,0.008642080962307225,838,0.11009287116362605,False,502.813601911405,0,0,1,1
rsi_14,0.008280919367861628,830,0.0027519279715296704,False,498.0027594686075,0,0,0,0
macd,0.009044605814197996,828,0.1679632421758047,False,496.8195097059618,0,0,1,1
d1_ema50,0.008875488316555213,810,0.17420230749772972,False,486.02008287724476,0,0,1,1
atr_lag_1,0.019766587663901075,799,0.37006692546553993,False,479.4429366688457,1,0,1,2
rsi_lag_1,0.008297381736026593,774,0.052655310546673356,False,464.40775474557546,0,0,0,0
body_ratio,0.008170910643480805,768,0.008784615807838146,False,460.8033297347738,0,0,0,0
atr_lag_2,0.018643589286951198,763,0.03291059118821556,False,457.8088841359049,1,0,0,1
bb_pct,0.00836983198513755,757,0.04069974778559147,False,454.20658092437407,0,0,0,0
body_size,0.008676595145943638,735,0.024718151405783748,False,441.00507479368434,0,0,0,0
stoch_k,0.007990021048738714,681,0.018888294709567086,False,408.6042858357855,0,0,0,0
month,0.005681529757677046,677,0.029994245393136935,False,406.2047038834666,0,0,0,0
roc_10,0.00757360880000806,636,0.3740060774497998,False,381.63967269038494,0,0,1,1
d1_ema20,0.007336096902439019,558,0.38663869498503034,False,334.84086469856925,0,0,1,1
high_events_next_4h,0.006076141736170412,553,0.027870682879662878,False,331.8046099108088,0,0,0,0
ema_200,0.007931500642553133,531,0.0537273248109217,False,318.60775218267383,0,0,0,0
hour_cos,0.05449038886773941,508,0.5523973581501531,False,304.87158685247533,1,0,1,2
williams_r,0.008084618634615346,464,0.018888294709569393,False,278.4043142150613,0,0,0,0
hour,0.04110106049834308,406,0.00202755569332687,False,243.61253307371882,1,0,0,1
noise_poisson_2,0.0037953656812139166,397,0.005395145518906267,True,238.20167812425623,0,0,0,0
momentum_10,0.007385118081877879,388,0.7592366352656713,False,232.87813919895112,0,0,1,1
ema_100,0.007208702537285475,388,0.07942510510283043,False,232.81010512127145,0,0,1,1
bb_upper,0.007016619660802503,355,0.09835584092536591,False,213.01194056999077,0,0,1,1
sma_10,0.006693955166050314,352,0.06284239217956944,False,211.20829242576775,0,0,0,0
hour_sin,0.022077532223605343,346,0.5492502724018442,False,207.66154828690728,1,0,1,2
day_of_week,0.00446981698654661,342,0.16460243280603973,False,205.21780118837654,0,0,1,1
sma_50,0.0072883047317268135,335,0.017346366559115138,False,201.00392112807543,0,0,0,0
dow_sin,0.004216703262564131,324,0.08525196356081682,False,194.40979020733485,0,0,1,1
noise_poisson_1,0.003239540614961719,303,0.016895325859662594,True,181.80266139477044,0,0,0,0
bb_lower,0.006752278285727451,288,0.13208344177669995,False,172.81523402766337,0,0,1,1
med_events_next_24h,0.009074233901672382,253,0.0378744374852478,False,151.806509713919,0,0,0,0
close_lag_1,0.006269061906321948,243,0.030489489908812353,False,145.80492966756276,0,0,0,0
sma_20,0.006362291980587706,236,0.11550846389513127,False,141.6134595339837,0,0,1,1
close_lag_2,0.006412035566228019,222,0.2935305071714686,False,133.231276661387,0,0,1,1
close_lag_5,0.006067308052189663,214,0.00867336223822217,False,128.4026875286395,0,0,0,0
dow_cos,0.002209006987110665,210,0.04707062781763398,False,126.0053697648779,0,0,0,0
close_lag_3,0.006334608890791838,207,0.15710310736244582,False,124.21761069340347,0,0,1,1
ema_50,0.006640626163968022,188,0.005661821640460913,False,112.80255837001324,0,0,0,0
ema_10,0.0063158360828083765,169,0.027711835239241922,False,101.40466593434876,0,0,0,0
ema_20,0.006622594046676016,145,0.03352236233178064,False,87.00533901444719,0,0,0,0
high_events_next_1h,0.0013496383874460722,133,0.006974590547220876,False,79.80110235057096,0,0,0,0
med_events_next_4h,0.005828556087139641,116,0.027870682879662878,False,69.6045356351141,0,0,0,0
d1_trend,0.0008471178049995994,95,0.04753933575953198,False,57.005008068917455,0,0,0,0
is_fomc_day,0.0009193728939346572,82,0.034112297332553304,False,49.20368704160143,0,0,0,0
return_10b,0.007657037617591394,75,0.3740060774498024,False,45.03969771903026,0,0,1,1
session_london,0.029482167176791682,61,0.18146203380948608,False,36.62699085353399,1,0,1,2
is_boe_day,0.000614374248961028,57,0.07505350119289593,False,34.207689662393975,0,0,1,1
session_overlap,0.004759144253898819,34,0.10609251892441848,False,20.412036995168613,0,0,1,1
is_nfp_day,0.00037296111227890584,32,0.0408622908309538,False,19.20419811741678,0,0,0,0
med_events_next_1h,0.001409440281098133,29,0.006974590547220876,False,17.40112029113905,0,0,0,0
session_ny,0.0020740426940925537,17,0.11866279553914567,False,10.21248849236214,0,0,1,1
session_asian,0.003352939134460286,13,0.027659484221501447,False,7.803771830162487,0,0,0,0
any_event_next_1h,0.0005060845770620261,6,0.042136186746361215,False,3.604365444047754,0,0,0,0
is_snb_day,0.0,0,0.0,False,0.0,0,0,0,0
is_ecb_day,0.0,0,0.0,False,0.0,0,0,0,0
