feature,rf_imp,lgbm_imp,logreg_imp,is_noise,avg_imp,rf_vote,lgbm_vote,logreg_vote,total_votes
deviation_sum_24h,0.011148480402230149,392,0.009435785157238892,False,235.20428812263637,1,1,0,2
vix_change_1d,0.011411061370193293,366,0.050569475061792685,False,219.60848026591722,1,1,1,3
hours_since_last_high,0.01464314392127849,350,0.007243774971470667,False,210.00511732067352,1,1,0,2
dxy_ret_1d,0.011680481219127983,343,0.032935083885249565,False,205.80679765275426,1,1,0,2
tips10y_change_5d,0.010035147982940607,333,0.04496654477052098,False,199.80750719887192,1,1,0,2
d1_rsi,0.011565619191164793,323,0.08867838847189131,False,193.81233752460452,1,1,1,3
tips10y_zscore_20,0.01158023437061344,320,0.02977917819277093,False,192.00645198813044,1,1,0,2
atr_regime,0.028889459459139216,318,0.20230625769234684,False,190.82889746360698,1,1,1,3
adx_14,0.010916211937128543,312,0.03899501896148368,False,187.20717436547727,1,1,0,2
rolling_std_50,0.011749607286731549,305,0.06908835572247372,False,183.01043371775827,1,1,1,3
obv,0.012479530707560638,296,0.09794548982670774,False,177.61353840819496,1,1,1,3
vix_zscore_20,0.011069914070016907,290,0.02291057142331835,False,174.00561203136334,1,1,0,2
close_vs_ema200,0.011211190586198367,282,0.26663583386695416,False,169.23002694056254,1,1,1,3
obv_slope_20,0.01160782955584686,280,0.04610310648237133,False,168.008092659515,1,1,1,3
vix_change_5d,0.011485893451736725,276,0.008953035643503544,False,165.6043410715999,1,1,0,2
vix_level,0.01179681033647952,272,0.02662124843959079,False,163.2062011679449,1,1,0,2
close_vs_day_open,0.011562053821741346,264,0.19307106606383156,False,158.42277572275293,1,1,1,3
dxy_vs_ema20,0.0108374271119715,264,0.11654940949793943,False,158.4149061690834,1,1,1,3
dxy_ret_5d,0.010779648152575018,247,0.026996736563212716,False,148.20593356810207,1,1,0,2
tips10y_level,0.00989515610750853,246,0.1489344484187027,False,147.61786199167412,1,1,1,3
bb_width,0.01073377740423318,244,0.04135417388649191,False,146.40735555060994,1,1,0,2
d1_close_vs_ema20,0.011611929816761173,242,0.38568130469600237,False,145.24205170941462,1,1,1,3
tips10y_change_1d,0.007918481592570768,235,0.03022206339838183,False,141.0053977508176,0,1,0,1
minus_di,0.00971889976051121,228,0.09308669534485937,False,136.8122243394626,1,1,1,3
high_events_next_24h,0.007418950480379721,221,0.036311804025076576,False,132.60585686554663,0,1,0,1
obv_zscore_100,0.009941501087965746,215,0.05648148796478193,False,129.00863059912285,1,1,1,3
volume_ratio,0.015134033584101599,212,0.1548201480073321,False,127.22002222487596,1,1,1,3
rolling_std_10,0.010590781774646847,211,0.09622239734039927,False,126.61279947426642,1,1,1,3
macd_hist,0.01017190412341159,203,0.0645111074224379,False,121.80950268197927,1,1,1,3
macd_sig,0.010381599014224207,189,0.03158508021549284,False,113.40627298772581,1,1,0,2
macd_hist_slope,0.008885563439629571,176,0.03394150751458636,False,105.60605981978334,0,1,0,1
stoch_d,0.008888845654537745,173,0.13121892011819533,False,103.81578854570819,0,1,1,2
