feature,rf_imp,lgbm_imp,logreg_imp,is_noise,avg_imp,rf_vote,lgbm_vote,logreg_vote,total_votes
noise_random_walk,0.015843393837075063,1795,0.13176989941216458,True,1077.0179300080924,1,1,1,3
obv,0.014032954914356584,1767,0.0731152031157981,False,1060.2115214067858,1,1,1,3
adx_14,0.012634094090504568,1681,0.015665881269138343,False,1008.605356816354,1,1,0,2
rolling_std_50,0.015046907011923204,1661,0.097962615946285,False,996.6143103336981,1,1,1,3
hours_since_last_high,0.01338825400737664,1647,0.038962001217670586,False,988.2079126763239,1,1,0,2
deviation_sum_24h,0.012367376516112694,1594,0.0007443848006440043,False,956.4037846514349,1,1,0,2
d1_rsi,0.012870608563042386,1571,0.01792398102368053,False,942.6056535806712,1,1,0,2
atr_regime,0.03457002855622945,1506,0.06535660093079004,False,903.6169066686599,1,1,1,3
obv_zscore_100,0.011434259533887183,1439,0.012050308193867461,False,863.4046353086795,1,1,0,2
obv_slope_20,0.012245859089555661,1425,0.021202736776191018,False,855.0057940314045,1,1,0,2
d1_close_vs_ema20,0.01286152367687436,1386,0.13881553965583696,False,831.6177400110687,1,1,1,3
close_vs_ema200,0.012760965122106428,1361,0.13002873114000715,False,816.6168311626507,1,1,1,3
minus_di,0.011806936645686453,1246,0.16523154983394922,False,747.6200652359771,1,1,1,3
rolling_std_10,0.011754166805713135,1245,0.09672979604609747,False,747.0131992296463,1,1,1,3
close_vs_day_open,0.01209835139723287,1244,0.16025851719240297,False,746.4196553571385,1,1,1,3
plus_di,0.010191820203842551,1219,0.013581487168333675,False,731.404415694778,1,1,0,2
atr_lag_5,0.0137851226700822,1171,0.1877680541919952,False,702.6229123422203,1,1,1,3
volume_lag_5,0.013759605391212893,1148,0.0013461064627934755,False,688.8042624922635,1,1,0,2
noise_sinusoidal,0.010826932349699793,1136,0.003059347840642498,True,681.603554014489,1,1,0,2
macd_hist_slope,0.010286351919905446,1117,0.02416317584399229,False,670.2055022231604,1,1,0,2
macd_sig,0.011911762927334802,1107,0.05452525615061709,False,664.2090260544932,1,1,0,2
high_events_next_24h,0.008517758833873264,1105,0.04686555249260306,False,663.0072418828994,0,1,0,1
rsi_lag_5,0.009867797328388076,1103,0.02593698151174794,False,661.8055540373496,1,1,0,2
noise_uniform_2,0.008661869508857537,1101,0.0286190741315873,True,660.6054604682658,0,1,0,1
upper_wick,0.008208886150766098,1101,0.006246767233428976,False,660.6030873425685,0,1,0,1
noise_uniform_1,0.00860093889154055,1099,0.017079672241184927,True,659.4042882488915,0,1,0,1
noise_gaussian_3,0.008961310196443101,1097,0.024285256790837068,True,658.205116918738,0,1,0,1
noise_gaussian_2,0.00912417604549248,1094,0.008418628122052104,True,656.4035791156258,0,1,0,1
atr_14,0.01804981678759432,1072,0.5857181020178022,False,643.263986755238,1,1,1,3
macd_hist,0.011043943278154932,1070,0.2650782494300081,False,642.0298210079264,1,1,1,3
volume_ratio,0.017322523587484668,1056,0.0015632491610719102,False,633.6053530819923,1,1,0,2
noise_gaussian_1,0.008727307092978347,1051,0.019535728215094698,True,630.6045717649495,0,1,0,1
volume_lag_2,0.011168068088034645,1021,0.0203115800480149,False,612.6053815784312,1,1,0,2
bb_width,0.011538301874974028,1004,1.1548935984948399,False,602.5189508504119,1,1,1,3
volume_lag_3,0.011114440828761802,990,0.026885729013532655,False,594.00602290515,1,1,0,2
rsi_lag_3,0.008632961502623337,988,0.005819630556309952,False,592.8031718515064,0,1,0,1
return_5b,0.011009769122046285,985,0.07870336261608499,False,591.0111732669982,1,1,1,3
close_vs_ema50,0.01034730516543033,984,0.037381767925854216,False,590.4068423683422,1,1,0,2
volume_lag_1,0.012515679698320544,957,0.03847729547984669,False,574.2076024334574,1,1,0,2
atr_lag_3,0.016362738921795437,938,0.005785349985431445,False,562.805487356675,1,1,0,2
lower_wick,0.007781381609616447,936,0.056661859369253054,False,561.6080006004198,0,1,0,1
price_range,0.009218461819349785,928,0.0535659735950561,False,556.8081221359053,0,1,0,1
stoch_d,0.009285654943297871,915,0.0677319263541728,False,549.0095588891184,0,1,1,2
d1_ema50,0.010484623129355412,908,0.19920453443696237,False,544.8230658403825,1,1,1,3
rolling_std_20,0.012050142995246281,882,1.1419731065497918,False,529.3178123535534,1,1,1,3
body_ratio,0.008416585680352,880,0.0051683671099011395,False,528.0030418124151,0,1,0,1
macd,0.010821897174260497,879,0.12942943139523405,False,527.4161895122917,1,0,1,2
rsi_lag_2,0.008888858951153922,855,0.09734996062571472,False,513.0124016537479,0,0,1,1
return_1b,0.009414679857045102,814,0.011760714313488886,False,488.40400047538844,1,0,0,1
atr_lag_2,0.017527234215971247,796,0.15920783619590784,False,477.62117895388434,1,0,1,2
atr_lag_1,0.019020715330739197,771,0.19953142829724918,False,462.6256593574289,1,0,1,2
rsi_14,0.00913689796978634,743,0.14891560147572433,False,445.81763262953854,0,0,1,1
d1_ema20,0.009136372506383073,731,1.0685134214732699,False,438.7095922538992,0,0,1,1
bb_pct,0.010516326036444621,723,0.06254739859563986,False,433.8094096376705,1,0,1,2
body_size,0.007359704170550625,721,0.03799696081390773,False,432.6060076073325,0,0,0,0
cci_20,0.010677259478649911,718,0.002838636804063621,False,430.803487041524,1,0,0,1
rsi_lag_1,0.008547261475666142,716,0.005094966287182531,False,429.60307367507136,0,0,0,0
roc_10,0.00799888094213781,699,0.2814131089571734,False,419.4305409751783,0,0,1,1
month,0.0064278407285019955,688,0.056429340958501856,False,412.80757128631444,0,0,0,0
stoch_k,0.009652389122187516,673,0.11497205013821378,False,403.8143929217505,1,0,1,2
ema_200,0.009387800483999608,514,0.2129867011006013,False,308.42411501025526,0,0,1,1
hour,0.03154330147383122,504,0.4872462429605638,False,302.45818761473816,1,0,1,2
williams_r,0.009513377210144038,500,0.11497205013821324,False,300.01435121817684,1,0,1,2
hour_cos,0.04338555708746248,471,0.4181014012931003,False,282.6548258072555,1,0,1,2
high_events_next_4h,0.005177905324196895,454,0.05530468270727789,False,272.40708383986794,0,0,0,0
noise_poisson_2,0.003964611411091871,419,0.0008498898881537668,True,251.40127437241213,0,0,0,0
sma_50,0.008506276520467511,407,0.09185465586751783,False,244.21173734854287,0,0,1,1
day_of_week,0.004624717655936746,396,0.05935161539592717,False,237.60732257683637,0,0,0,0
momentum_10,0.008134796752665855,392,0.6105877470306839,False,235.26349921372886,0,0,1,1
bb_lower,0.00782372009813801,376,0.20166302045090853,False,225.62251341807453,0,0,1,1
ema_100,0.008367796828811638,373,0.07077431681452129,False,223.80958777073008,0,0,1,1
bb_upper,0.007744600682518656,358,0.07837136359450582,False,214.8101605165642,0,0,1,1
dow_sin,0.004960788770279689,354,0.021377212735541586,False,212.40362595790464,0,0,0,0
hour_sin,0.013935142340788444,314,0.6088679255893212,False,188.46506733526118,1,0,1,2
sma_10,0.007383495142324861,309,0.09507618213585375,False,185.41172266675628,0,0,1,1
noise_poisson_1,0.003042111860728876,307,0.007982575776932876,True,184.2017108911359,0,0,0,0
close_lag_1,0.007678341493306241,269,0.06218284604549976,False,161.40852178705256,0,0,1,1
sma_20,0.0076490453637355895,236,0.1397960644489405,False,141.61627432005403,0,0,1,1
ema_50,0.008261979724635195,234,0.013822440262289633,False,140.40386083794363,0,0,0,0
med_events_next_24h,0.008357715946821269,226,0.04686555249260306,False,135.6071938700333,0,0,0,0
close_lag_2,0.0071971651269929285,225,0.3283444475686075,False,135.03499359429497,0,0,1,1
close_lag_5,0.007271419249957041,206,0.08998339603580892,False,123.61117976537857,0,0,1,1
close_lag_3,0.007176033479696143,205,0.12716627783535212,False,123.01486943782744,0,0,1,1
ema_10,0.007843970766226626,184,0.05245827572210367,False,110.40759901880207,0,0,0,0
dow_cos,0.0020782010542974997,173,0.021761402511686193,False,103.80279960056745,0,0,0,0
ema_20,0.00770975739086542,153,0.06736292423244067,False,91.8090492196405,0,0,1,1
high_events_next_1h,0.0012049112065565229,106,0.0006815653418266752,False,63.60042962989615,0,0,0,0
med_events_next_4h,0.005507168626723985,97,0.05530468270727789,False,58.20718261885874,0,0,0,0
d1_trend,0.0008911166016799873,88,0.001879263549306887,False,52.800455261335436,0,0,0,0
session_london,0.023884414989663264,74,0.04956430234788577,False,44.412121754731686,1,0,0,1
