feature,rf_imp,lgbm_imp,logreg_imp,is_noise,avg_imp,rf_vote,lgbm_vote,logreg_vote,total_votes
macd_hist_slope,0.01101278673446194,1008,0.051199836166685345,False,604.8084238196369,1,1,1,3
atr_lag_5,0.012731283823476021,1005,0.16201410459729565,False,603.0200207956068,1,1,1,3
rsi_lag_3,0.011228062189719442,994,0.05363898541758423,False,596.4087323171987,1,1,1,3
volume_lag_2,0.011284462312583598,978,0.02737650360262596,False,586.806122989054,1,1,0,2
price_range,0.009950112076877826,929,0.03191077609749787,False,557.4061761112328,0,1,0,1
atr_14,0.014284828377647722,906,0.36520870825800167,False,543.6408063193392,1,1,1,3
body_ratio,0.008881164640773079,897,0.030090392920762817,False,538.2056733886843,0,1,0,1
rsi_14,0.010983703218142547,892,0.07642013935663093,False,535.2109371249011,1,1,1,3
return_1b,0.009577816005563653,880,0.0030968313777996106,False,528.0031830279394,0,1,0,1
rsi_lag_2,0.01045554634525047,865,0.049133211331085246,False,519.0080499850367,0,0,1,1
d1_ema50,0.011815264108862878,810,0.34059252493676345,False,486.0376038317263,1,0,1,2
cci_20,0.0107311027202289,806,0.15240774584339742,False,483.6184601054004,1,0,1,2
atr_lag_3,0.013873473387384956,798,0.20239351727435093,False,478.8244013937436,1,0,1,2
rsi_lag_1,0.010278451204800362,771,0.05992477482388877,False,462.6090760128438,0,0,1,1
body_size,0.008260516085331786,764,0.0534363006281902,False,458.4078217848884,0,0,1,1
atr_lag_1,0.014419622788248095,737,0.23680726487626547,False,442.22800661332406,1,0,1,2
stoch_k,0.010653815090337618,732,0.04229743213164493,False,439.20742588774027,0,0,0,0
roc_10,0.010613843006444941,726,0.12471159245519318,False,435.61565531214745,0,0,1,1
bb_pct,0.010682677341511997,703,0.02305695403188643,False,421.80551049860566,1,0,0,1
month,0.0069371155906609375,698,0.051697912344567776,False,418.80725092591166,0,0,1,1
atr_lag_2,0.013685174554272875,624,0.0992471326452674,False,374.4140302656308,1,0,1,2
hour_sin,0.016023015508976682,589,0.03178034201402306,False,353.4079849388541,1,0,0,1
hour_cos,0.013590146102101748,549,0.0019161916589964913,False,329.4042686629965,1,0,0,1
high_events_next_4h,0.005719827805082724,527,0.025502700586673165,False,316.2042662184002,0,0,0,0
d1_ema20,0.01016007819931641,516,0.1630270552721243,False,309.61935072898694,0,0,1,1
momentum_10,0.009695462719183201,510,0.2654826849841477,False,306.02945690731417,0,0,1,1
